gene1,gene2,D,Wn
HLA-F,KIR3DL3,0.472810395368152,0.262138701888185
KIR3DL3,HLA-G,0.501271666070485,0.252367566563966
HLA-G,KIR3DL3,0.501271666070485,0.252367566563966
KIR3DL3,HLA-H,0.485404051200732,0.318481047792675
HLA-H,KIR3DL3,0.485404051200732,0.318481047792675
KIR3DL3,HLA-J,0.40640112652056,0.299902278047015
HLA-J,KIR3DL3,0.40640112652056,0.299902278047015
KIR3DL3,HLA-K,0.325130405154509,0.327200792562272
HLA-K,KIR3DL3,0.325130405154509,0.327200792562272
KIR3DL3,HLA-L,0.306124813428251,0.288203393357209
HLA-L,KIR3DL3,0.306124813428251,0.288203393357209
KIR3DL3,HLA-N,0.416592573120561,0.447900046106076
HLA-N,KIR3DL3,0.416592573120561,0.447900046106076
KIR3DL3,HLA-P,0.281384967848276,0.316945557167301
HLA-P,KIR3DL3,0.281384967848276,0.316945557167301
KIR3DL3,HLA-S,0.753520246569522,0.747185112675965
HLA-S,KIR3DL3,0.753520246569522,0.747185112675965
KIR3DL3,HLA-T,0.29081514447102,0.270952026302632
HLA-T,KIR3DL3,0.29081514447102,0.270952026302632
KIR3DL3,HLA-U,0.319513042981253,0.304086430504187
HLA-U,KIR3DL3,0.319513042981253,0.304086430504187
KIR3DL3,HLA-V,0.416712311782053,0.464066305385659
HLA-V,KIR3DL3,0.416712311782053,0.464066305385659
KIR3DL3,HLA-W,0.355112969976399,0.29820803124142
HLA-W,KIR3DL3,0.355112969976399,0.29820803124142
KIR3DL3,HLA-Y,0,NaN
HLA-Y,KIR3DL3,0,NaN
KIR3DL3,KIR2DL1,0.786705605907748,0.464612921934791
KIR2DL1,KIR3DL3,0.786705605907748,0.464612921934791
KIR3DL3,KIR2DL3,0.565117336620119,0.377992818357654
KIR2DL3,KIR3DL3,0.565117336620119,0.377992818357654
KIR3DL3,KIR2DL5A,0.783911175824001,0.537744118474611
KIR2DL5A,KIR3DL3,0.783911175824001,0.537744118474611
KIR3DL3,KIR2DL5B,0.796190767947273,0.623543388603381
KIR2DL5B,KIR3DL3,0.796190767947273,0.623543388603381
KIR3DL3,KIR2DP1,0.727889084695083,0.334124506470076
KIR2DP1,KIR3DL3,0.727889084695083,0.334124506470076
KIR3DL3,KIR2DS1,0.67494464519413,0.471184011277778
KIR2DS1,KIR3DL3,0.67494464519413,0.471184011277778
KIR3DL3,KIR2DS2,0.749705330687755,0.412050215459336
KIR2DS2,KIR3DL3,0.749705330687755,0.412050215459336
KIR3DL3,KIR2DS3,0.766922064249395,0.515036595968736
KIR2DS3,KIR3DL3,0.766922064249395,0.515036595968736
KIR3DL3,KIR2DS5,0.75255026386872,0.457585256226029
KIR2DS5,KIR3DL3,0.75255026386872,0.457585256226029
KIR3DL3,KIR3DL1,0.714563146712457,0.375627055669962
KIR3DL1,KIR3DL3,0.714563146712457,0.375627055669962
KIR3DL3,KIR3DP1,0.854085937057522,0.479127972773211
KIR3DP1,KIR3DL3,0.854085937057522,0.479127972773211
KIR3DL3,KIR3DS1,0.696860777980966,0.429784937089614
KIR3DS1,KIR3DL3,0.696860777980966,0.429784937089614
KIR3DL3,MICA,0.42944306798437,0.250717703749899
MICA,KIR3DL3,0.42944306798437,0.250717703749899
KIR3DL3,MICB,0.274330431063122,0.268333789393734
MICB,KIR3DL3,0.274330431063122,0.268333789393734
KIR3DL3,TAP1,0.292542086703467,0.283779780920459
TAP1,KIR3DL3,0.292542086703467,0.283779780920459
KIR3DL3,TAP2,0.354377901494859,0.350137378752493
TAP2,KIR3DL3,0.354377901494859,0.350137378752493
KIR3DP1,CYP2D6,0.65503465904922,0.532566692205505
CYP2D6,KIR3DP1,0.65503465904922,0.532566692205505
KIR3DP1,HLA-A,0.799720808231366,0.470987853896256
HLA-A,KIR3DP1,0.799720808231366,0.470987853896256
KIR3DP1,HLA-B,0.84180799032752,0.47074331511288
HLA-B,KIR3DP1,0.84180799032752,0.47074331511288
KIR3DP1,HLA-C,0.78828348676665,0.450461584439476
HLA-C,KIR3DP1,0.78828348676665,0.450461584439476
KIR3DP1,HLA-DMA,0.42905708405204,0.481602897342334
HLA-DMA,KIR3DP1,0.42905708405204,0.481602897342334
KIR3DP1,HLA-DMB,0.527093336132909,0.519008871756214
HLA-DMB,KIR3DP1,0.527093336132909,0.519008871756214
KIR3DP1,HLA-DOA,0.667684119468819,0.509384088972866
HLA-DOA,KIR3DP1,0.667684119468819,0.509384088972866
KIR3DP1,HLA-DOB,0.549388419623013,0.501591370447226
HLA-DOB,KIR3DP1,0.549388419623013,0.501591370447226
KIR3DP1,HLA-DPA1,0.62707589822534,0.486683145490059
HLA-DPA1,KIR3DP1,0.62707589822534,0.486683145490059
KIR3DP1,HLA-DPA2,0.496069711884971,0.496737198990516
HLA-DPA2,KIR3DP1,0.496069711884971,0.496737198990516
KIR3DP1,HLA-DPB1,0.838843103082376,0.567654753790522
HLA-DPB1,KIR3DP1,0.838843103082376,0.567654753790522
KIR3DP1,HLA-DPB2,0.489005392970022,0.509120057663627
HLA-DPB2,KIR3DP1,0.489005392970022,0.509120057663627
KIR3DP1,HLA-DQA1,0.738089931031507,0.474529554264748
HLA-DQA1,KIR3DP1,0.738089931031507,0.474529554264748
KIR3DP1,HLA-DQA2,0.522979517142527,0.507605388990008
HLA-DQA2,KIR3DP1,0.522979517142527,0.507605388990008
KIR3DP1,HLA-DQB1,0.769803034627374,0.508349956834016
HLA-DQB1,KIR3DP1,0.769803034627374,0.508349956834016
KIR3DP1,HLA-DQB2,0.527574734691754,0.460376444256873
HLA-DQB2,KIR3DP1,0.527574734691754,0.460376444256873
KIR3DP1,HLA-DRA,0.698303394516717,0.474126316486946
HLA-DRA,KIR3DP1,0.698303394516717,0.474126316486946
KIR3DP1,HLA-DRB1,0.880425634293068,0.586776745180572
HLA-DRB1,KIR3DP1,0.880425634293068,0.586776745180572
KIR3DP1,HLA-DRB3,0.556870688846428,0.514118099154568
HLA-DRB3,KIR3DP1,0.556870688846428,0.514118099154568
KIR3DP1,HLA-DRB4,0.532392813399151,0.495340039837722
HLA-DRB4,KIR3DP1,0.532392813399151,0.495340039837722
KIR3DP1,HLA-DRB5,0.550829480794931,0.494858085633313
HLA-DRB5,KIR3DP1,0.550829480794931,0.494858085633313
KIR3DP1,HLA-E,0.472811659623382,0.465846131941211
HLA-E,KIR3DP1,0.472811659623382,0.465846131941211
KIR3DP1,HLA-F,0.655421007717423,0.484485471063546
HLA-F,KIR3DP1,0.655421007717423,0.484485471063546
KIR3DP1,HLA-G,0.63705968897262,0.489214564721014
HLA-G,KIR3DP1,0.63705968897262,0.489214564721014
KIR3DP1,HLA-H,0.606386583277928,0.45083306805458
HLA-H,KIR3DP1,0.606386583277928,0.45083306805458
KIR3DP1,HLA-J,0.612646380045236,0.517560748046945
HLA-J,KIR3DP1,0.612646380045236,0.517560748046945
KIR3DP1,HLA-K,0.489894959970191,0.486027586962835
HLA-K,KIR3DP1,0.489894959970191,0.486027586962835
KIR3DP1,HLA-L,0.486076657415187,0.558053006492043
HLA-L,KIR3DP1,0.486076657415187,0.558053006492043
KIR3DP1,HLA-N,0.460481569730609,0.642689973997389
HLA-N,KIR3DP1,0.460481569730609,0.642689973997389
KIR3DP1,HLA-P,0.494473829117493,0.508331536077912
HLA-P,KIR3DP1,0.494473829117493,0.508331536077912
KIR3DP1,HLA-S,0.761100923615971,0.72324093195289
HLA-S,KIR3DP1,0.761100923615971,0.72324093195289
KIR3DP1,HLA-T,0.490311016489199,0.471045303497349
HLA-T,KIR3DP1,0.490311016489199,0.471045303497349
KIR3DP1,HLA-U,0.555402935499459,0.53523743736381
HLA-U,KIR3DP1,0.555402935499459,0.53523743736381
KIR3DP1,HLA-V,0.501537241266106,0.547748977681707
HLA-V,KIR3DP1,0.501537241266106,0.547748977681707
KIR3DP1,HLA-W,0.596956242354753,0.509091691502682
HLA-W,KIR3DP1,0.596956242354753,0.509091691502682
KIR3DP1,HLA-Y,1,Inf
HLA-Y,KIR3DP1,1,Inf
KIR3DP1,KIR2DL1,0.885016244041009,0.545596539509648
KIR2DL1,KIR3DP1,0.885016244041009,0.545596539509648
KIR3DP1,KIR2DL3,0.720969096225262,0.545242305127248
KIR2DL3,KIR3DP1,0.720969096225262,0.545242305127248
KIR3DP1,KIR2DL5A,0.837637907518347,0.650791806365062
KIR2DL5A,KIR3DP1,0.837637907518347,0.650791806365062
KIR3DP1,KIR2DL5B,0.791924674713594,0.73946204724111
KIR2DL5B,KIR3DP1,0.791924674713594,0.73946204724111
KIR3DP1,KIR2DP1,0.826772035805907,0.531338595957704
KIR2DP1,KIR3DP1,0.826772035805907,0.531338595957704
KIR3DP1,KIR2DS1,0.780409593152266,0.638986498984183
KIR2DS1,KIR3DP1,0.780409593152266,0.638986498984183
KIR3DP1,KIR2DS2,0.798664463861249,0.590797494400618
KIR2DS2,KIR3DP1,0.798664463861249,0.590797494400618
KIR3DP1,KIR2DS3,0.828140756238868,0.638175313778005
KIR2DS3,KIR3DP1,0.828140756238868,0.638175313778005
KIR3DP1,KIR2DS5,0.886546631230934,0.68955828603663
KIR2DS5,KIR3DP1,0.886546631230934,0.68955828603663
KIR3DP1,KIR3DS1,0.757676440170171,0.66247257875224
KIR3DS1,KIR3DP1,0.757676440170171,0.66247257875224
KIR3DP1,MICA,0.6219968236104,0.520607369032173
MICA,KIR3DP1,0.6219968236104,0.520607369032173
KIR3DP1,MICB,0.484891593416118,0.499466652505602
MICB,KIR3DP1,0.484891593416118,0.499466652505602
KIR3DP1,TAP1,0.538922679182353,0.544904340696474
TAP1,KIR3DP1,0.538922679182353,0.544904340696474
KIR3DP1,TAP2,0.592462114203192,0.469919332048183
TAP2,KIR3DP1,0.592462114203192,0.469919332048183
KIR3DS1,CYP2D6,0.522474850377445,0.397083728177327
CYP2D6,KIR3DS1,0.522474850377445,0.397083728177327
KIR3DS1,HLA-A,0.685034450465771,0.5384189364588
HLA-A,KIR3DS1,0.685034450465771,0.5384189364588
KIR3DS1,HLA-B,0.736948756777806,0.539668491766503
HLA-B,KIR3DS1,0.736948756777806,0.539668491766503
KIR3DS1,HLA-C,0.671693944191619,0.509849273760382
HLA-C,KIR3DS1,0.671693944191619,0.509849273760382
KIR3DS1,HLA-DMA,0.352077640056207,0.352219236717989
HLA-DMA,KIR3DS1,0.352077640056207,0.352219236717989
KIR3DS1,HLA-DMB,0.41554855148491,0.425776115973938
HLA-DMB,KIR3DS1,0.41554855148491,0.425776115973938
KIR3DS1,HLA-DOA,0.531749760369767,0.416314987440937
HLA-DOA,KIR3DS1,0.531749760369767,0.416314987440937
KIR3DS1,HLA-DOB,0.3969559308129,0.431748848723903
HLA-DOB,KIR3DS1,0.3969559308129,0.431748848723903
KIR3DS1,HLA-DPA1,0.542219705051205,0.427101237695534
HLA-DPA1,KIR3DS1,0.542219705051205,0.427101237695534
KIR3DS1,HLA-DPA2,0.375591427710531,0.402204431884339
HLA-DPA2,KIR3DS1,0.375591427710531,0.402204431884339
KIR3DS1,HLA-DPB1,0.748501374290203,0.612511908326151
HLA-DPB1,KIR3DS1,0.748501374290203,0.612511908326151
KIR3DS1,HLA-DPB2,0.368204867469224,0.404758788039636
HLA-DPB2,KIR3DS1,0.368204867469224,0.404758788039636
KIR3DS1,HLA-DQA1,0.579693971111348,0.404978641657449
HLA-DQA1,KIR3DS1,0.579693971111348,0.404978641657449
KIR3DS1,HLA-DQA2,0.361283505775575,0.412647406658362
HLA-DQA2,KIR3DS1,0.361283505775575,0.412647406658362
KIR3DS1,HLA-DQB1,0.645761218327921,0.53672847742341
HLA-DQB1,KIR3DS1,0.645761218327921,0.53672847742341
KIR3DS1,HLA-DQB2,0.386068410845152,0.419608280333793
HLA-DQB2,KIR3DS1,0.386068410845152,0.419608280333793
KIR3DS1,HLA-DRA,0.565842064668555,0.368323104631057
HLA-DRA,KIR3DS1,0.565842064668555,0.368323104631057
KIR3DS1,HLA-DRB1,0.76104465412067,0.61886863310015
HLA-DRB1,KIR3DS1,0.76104465412067,0.61886863310015
KIR3DS1,HLA-DRB3,0.442596984998826,0.423485567342521
HLA-DRB3,KIR3DS1,0.442596984998826,0.423485567342521
KIR3DS1,HLA-DRB4,0.385091385233798,0.408771774093986
HLA-DRB4,KIR3DS1,0.385091385233798,0.408771774093986
KIR3DS1,HLA-DRB5,0.422115608046428,0.40829868821271
HLA-DRB5,KIR3DS1,0.422115608046428,0.40829868821271
KIR3DS1,HLA-E,0.342232194837586,0.273772467705207
HLA-E,KIR3DS1,0.342232194837586,0.273772467705207
KIR3DS1,HLA-F,0.528251071545893,0.379251568125002
HLA-F,KIR3DS1,0.528251071545893,0.379251568125002
KIR3DS1,HLA-G,0.553075196026482,0.402878874792172
HLA-G,KIR3DS1,0.553075196026482,0.402878874792172
KIR3DS1,HLA-H,0.512622423057929,0.414566737789322
HLA-H,KIR3DS1,0.512622423057929,0.414566737789322
KIR3DS1,HLA-J,0.486654555560307,0.440109055677684
HLA-J,KIR3DS1,0.486654555560307,0.440109055677684
KIR3DS1,HLA-K,0.385819520157181,0.452907511197458
HLA-K,KIR3DS1,0.385819520157181,0.452907511197458
KIR3DS1,HLA-L,0.367961716837631,0.596582489054514
HLA-L,KIR3DS1,0.367961716837631,0.596582489054514
KIR3DS1,HLA-N,0.454449886570614,0.689980739043944
HLA-N,KIR3DS1,0.454449886570614,0.689980739043944
KIR3DS1,HLA-P,0.372989830859956,0.443800134196324
HLA-P,KIR3DS1,0.372989830859956,0.443800134196324
KIR3DS1,HLA-S,0.613895905997575,0.700170809492073
HLA-S,KIR3DS1,0.613895905997575,0.700170809492073
KIR3DS1,HLA-T,0.361899904243476,0.382794118331492
HLA-T,KIR3DS1,0.361899904243476,0.382794118331492
KIR3DS1,HLA-U,0.425434969630761,0.421815583831222
HLA-U,KIR3DS1,0.425434969630761,0.421815583831222
KIR3DS1,HLA-V,0.471253366218906,0.519996573293113
HLA-V,KIR3DS1,0.471253366218906,0.519996573293113
KIR3DS1,HLA-W,0.416218215015496,0.432567859578866
HLA-W,KIR3DS1,0.416218215015496,0.432567859578866
KIR3DS1,HLA-Y,0,NaN
HLA-Y,KIR3DS1,0,NaN
KIR3DS1,KIR2DL5A,0.690078912118912,0.492421889279362
KIR2DL5A,KIR3DS1,0.690078912118912,0.492421889279362
KIR3DS1,KIR2DL5B,0.834363013443119,0.729418773307922
KIR2DL5B,KIR3DS1,0.834363013443119,0.729418773307922
KIR3DS1,KIR2DS3,0.773320102321861,0.547859676702399
KIR2DS3,KIR3DS1,0.773320102321861,0.547859676702399
KIR3DS1,MICA,0.484476057164811,0.388819420936664
MICA,KIR3DS1,0.484476057164811,0.388819420936664
KIR3DS1,MICB,0.400731032850302,0.399252175342458
MICB,KIR3DS1,0.400731032850302,0.399252175342458
KIR3DS1,TAP1,0.394009280355079,0.428279263254589
TAP1,KIR3DS1,0.394009280355079,0.428279263254589
KIR3DS1,TAP2,0.457624155068586,0.364782279322358
TAP2,KIR3DS1,0.457624155068586,0.364782279322358
MICA,CYP2D6,0.313828192876622,0.278920004811095
CYP2D6,MICA,0.313828192876622,0.278920004811095
MICA,HLA-B,0.818962987770142,0.511409178361949
HLA-B,MICA,0.818962987770142,0.511409178361949
MICA,HLA-C,0.668492195156235,0.417030484781384
HLA-C,MICA,0.668492195156235,0.417030484781384
MICA,HLA-DMB,0.208969852361684,0.188908219508643
HLA-DMB,MICA,0.208969852361684,0.188908219508643
MICA,HLA-DOA,0.303917520953085,0.182804969401293
HLA-DOA,MICA,0.303917520953085,0.182804969401293
MICA,HLA-DOB,0.240758498755006,0.229564701490896
HLA-DOB,MICA,0.240758498755006,0.229564701490896
MICA,HLA-DPB1,0.536690134490999,0.437718674873563
HLA-DPB1,MICA,0.536690134490999,0.437718674873563
MICA,HLA-DPB2,0.185598194743974,0.22498811086582
HLA-DPB2,MICA,0.185598194743974,0.22498811086582
MICA,HLA-DQA2,0.239810049157223,0.182713148232122
HLA-DQA2,MICA,0.239810049157223,0.182713148232122
MICA,HLA-DQB1,0.467463306134365,0.384563742621954
HLA-DQB1,MICA,0.467463306134365,0.384563742621954
MICA,HLA-DQB2,0.252863583231408,0.225272954545099
HLA-DQB2,MICA,0.252863583231408,0.225272954545099
MICA,HLA-DRA,0.370112382060852,0.207314115919066
HLA-DRA,MICA,0.370112382060852,0.207314115919066
MICA,HLA-DRB1,0.554363817808045,0.392111689983497
HLA-DRB1,MICA,0.554363817808045,0.392111689983497
MICA,HLA-DRB3,0.233579489907716,0.193124780850315
HLA-DRB3,MICA,0.233579489907716,0.193124780850315
MICA,HLA-DRB4,0.20284079356017,0.17045979364447
HLA-DRB4,MICA,0.20284079356017,0.17045979364447
MICA,HLA-DRB5,0.219883035067884,0.192588469635506
HLA-DRB5,MICA,0.219883035067884,0.192588469635506
MICA,HLA-E,0.186874560855779,0.191503697210036
HLA-E,MICA,0.186874560855779,0.191503697210036
MICA,HLA-F,0.339469972763664,0.219990420008742
HLA-F,MICA,0.339469972763664,0.219990420008742
MICA,HLA-H,0.370488566412718,0.243277266580234
HLA-H,MICA,0.370488566412718,0.243277266580234
MICA,HLA-K,0.212108047947758,0.248491450441161
HLA-K,MICA,0.212108047947758,0.248491450441161
MICA,HLA-L,0.19810395348443,0.255351890620199
HLA-L,MICA,0.19810395348443,0.255351890620199
MICA,HLA-N,0.210143767968679,0.29906126375174
HLA-N,MICA,0.210143767968679,0.29906126375174
MICA,HLA-S,0.580596971939219,0.621994335628881
HLA-S,MICA,0.580596971939219,0.621994335628881
MICA,HLA-V,0.242338802215239,0.307978968801733
HLA-V,MICA,0.242338802215239,0.307978968801733
MICA,HLA-W,0.252881702791535,0.254312515583095
HLA-W,MICA,0.252881702791535,0.254312515583095
MICA,HLA-Y,0,NaN
HLA-Y,MICA,0,NaN
MICA,MICB,0.279284952630839,0.232786847777443
MICB,MICA,0.279284952630839,0.232786847777443
MICA,TAP1,0.184355655292469,0.271792319015614
TAP1,MICA,0.184355655292469,0.271792319015614
MICA,TAP2,0.215504711038083,0.196475894949975
TAP2,MICA,0.215504711038083,0.196475894949975
MICB,CYP2D6,0.219153968861207,0.337199641354024
CYP2D6,MICB,0.219153968861207,0.337199641354024
MICB,HLA-B,0.587635294953352,0.442024813065892
HLA-B,MICB,0.587635294953352,0.442024813065892
MICB,HLA-C,0.449763861758987,0.312275374474681
HLA-C,MICB,0.449763861758987,0.312275374474681
MICB,HLA-DMB,0.153099145679699,0.150472846176355
HLA-DMB,MICB,0.153099145679699,0.150472846176355
MICB,HLA-DOA,0.213081799088131,0.252598109080988
HLA-DOA,MICB,0.213081799088131,0.252598109080988
MICB,HLA-DOB,0.186060697320543,0.157424192815745
HLA-DOB,MICB,0.186060697320543,0.157424192815745
MICB,HLA-DPB1,0.433857015857687,0.480074654396971
HLA-DPB1,MICB,0.433857015857687,0.480074654396971
MICB,HLA-DPB2,0.114170565281041,0.162590815510033
HLA-DPB2,MICB,0.114170565281041,0.162590815510033
MICB,HLA-DQA2,0.154653382711201,0.21794797387552
HLA-DQA2,MICB,0.154653382711201,0.21794797387552
MICB,HLA-DQB2,0.147607128288829,0.211516112834382
HLA-DQB2,MICB,0.147607128288829,0.211516112834382
MICB,HLA-DRA,0.258364191311691,0.177196193352296
HLA-DRA,MICB,0.258364191311691,0.177196193352296
MICB,HLA-DRB1,0.415965044014829,0.466361852690674
HLA-DRB1,MICB,0.415965044014829,0.466361852690674
MICB,HLA-DRB3,0.142063740037233,0.288130018612937
HLA-DRB3,MICB,0.142063740037233,0.288130018612937
MICB,HLA-DRB4,0.143144530108761,0.168178351377137
HLA-DRB4,MICB,0.143144530108761,0.168178351377137
MICB,HLA-DRB5,0.11886852558515,0.158680620420227
HLA-DRB5,MICB,0.11886852558515,0.158680620420227
MICB,HLA-F,0.23746557438368,0.297500404097877
HLA-F,MICB,0.23746557438368,0.297500404097877
MICB,HLA-H,0.235650133445818,0.23899703529639
HLA-H,MICB,0.235650133445818,0.23899703529639
MICB,HLA-K,0.154428060785538,0.185274551672702
HLA-K,MICB,0.154428060785538,0.185274551672702
MICB,HLA-L,0.12514745012278,0.173697298789518
HLA-L,MICB,0.12514745012278,0.173697298789518
MICB,HLA-N,0.141842952671305,0.196409474060765
HLA-N,MICB,0.141842952671305,0.196409474060765
MICB,HLA-S,0.391122510723019,0.418788687370026
HLA-S,MICB,0.391122510723019,0.418788687370026
MICB,HLA-V,0.180625561050927,0.258075423551911
HLA-V,MICB,0.180625561050927,0.258075423551911
MICB,HLA-W,0.162879069185057,0.178253284291555
HLA-W,MICB,0.162879069185057,0.178253284291555
MICB,HLA-Y,0,NaN
HLA-Y,MICB,0,NaN
MICB,TAP1,0.134155081398715,0.158707916273377
TAP1,MICB,0.134155081398715,0.158707916273377
MICB,TAP2,0.153795377695914,0.153789517261645
TAP2,MICB,0.153795377695914,0.153789517261645
TAP1,CYP2D6,0.23647856941773,0.27829301775943
CYP2D6,TAP1,0.23647856941773,0.27829301775943
TAP1,HLA-B,0.439643277572605,0.452806631383315
HLA-B,TAP1,0.439643277572605,0.452806631383315
TAP1,HLA-C,0.329576747646154,0.32701966253307
HLA-C,TAP1,0.329576747646154,0.32701966253307
TAP1,HLA-DMB,0.212405440228475,0.203228218508832
HLA-DMB,TAP1,0.212405440228475,0.203228218508832
TAP1,HLA-DOA,0.295840420171646,0.305223887384072
HLA-DOA,TAP1,0.295840420171646,0.305223887384072
TAP1,HLA-DOB,0.285091370599163,0.214211370603795
HLA-DOB,TAP1,0.285091370599163,0.214211370603795
TAP1,HLA-DPB1,0.488636777239425,0.456865926189033
HLA-DPB1,TAP1,0.488636777239425,0.456865926189033
TAP1,HLA-DPB2,0.151587940594104,0.137027136471998
HLA-DPB2,TAP1,0.151587940594104,0.137027136471998
TAP1,HLA-DQA2,0.199510653927283,0.275191507832145
HLA-DQA2,TAP1,0.199510653927283,0.275191507832145
TAP1,HLA-DQB2,0.248471021505384,0.27024501061012
HLA-DQB2,TAP1,0.248471021505384,0.27024501061012
TAP1,HLA-DRA,0.283550843832748,0.278662784458867
HLA-DRA,TAP1,0.283550843832748,0.278662784458867
TAP1,HLA-DRB1,0.449164735620965,0.474749652416285
HLA-DRB1,TAP1,0.449164735620965,0.474749652416285
TAP1,HLA-DRB3,0.167941194884926,0.17474204883529
HLA-DRB3,TAP1,0.167941194884926,0.17474204883529
TAP1,HLA-DRB4,0.159810710791419,0.18704792772139
HLA-DRB4,TAP1,0.159810710791419,0.18704792772139
TAP1,HLA-DRB5,0.0970865093218908,0.0901147158086329
HLA-DRB5,TAP1,0.0970865093218908,0.0901147158086329
TAP1,HLA-F,0.213705995397792,0.232161431863583
HLA-F,TAP1,0.213705995397792,0.232161431863583
TAP1,HLA-H,0.226466001342292,0.225993047028245
HLA-H,TAP1,0.226466001342292,0.225993047028245
TAP1,HLA-K,0.0836395624469812,0.0870350138772194
HLA-K,TAP1,0.0836395624469812,0.0870350138772194
TAP1,HLA-L,0.12406685226203,0.106232861772616
HLA-L,TAP1,0.12406685226203,0.106232861772616
TAP1,HLA-N,0.0914503211643108,0.123963062326067
HLA-N,TAP1,0.0914503211643108,0.123963062326067
TAP1,HLA-S,0.320620474043144,0.337121522360068
HLA-S,TAP1,0.320620474043144,0.337121522360068
TAP1,HLA-V,0.151391804546057,0.153018267727993
HLA-V,TAP1,0.151391804546057,0.153018267727993
TAP1,HLA-W,0.125013903391765,0.134215096280803
HLA-W,TAP1,0.125013903391765,0.134215096280803
TAP1,HLA-Y,0,NaN
HLA-Y,TAP1,0,NaN
TAP1,TAP2,0.40970274898177,0.327127752494578
TAP2,TAP1,0.40970274898177,0.327127752494578
TAP2,CYP2D6,0.263857695124054,0.341694039263986
CYP2D6,TAP2,0.263857695124054,0.341694039263986
TAP2,HLA-B,0.45991082722297,0.368685931713545
HLA-B,TAP2,0.45991082722297,0.368685931713545
TAP2,HLA-C,0.359282988269617,0.303043126486654
HLA-C,TAP2,0.359282988269617,0.303043126486654
TAP2,HLA-DMB,0.223769491489365,0.166155615762031
HLA-DMB,TAP2,0.223769491489365,0.166155615762031
TAP2,HLA-DOA,0.309091332722694,0.232418891380166
HLA-DOA,TAP2,0.309091332722694,0.232418891380166
TAP2,HLA-DOB,0.463979007471949,0.353072716415118
HLA-DOB,TAP2,0.463979007471949,0.353072716415118
TAP2,HLA-DPB1,0.495382755310803,0.487799570030488
HLA-DPB1,TAP2,0.495382755310803,0.487799570030488
TAP2,HLA-DPB2,0.162654626376453,0.147060867281872
HLA-DPB2,TAP2,0.162654626376453,0.147060867281872
TAP2,HLA-DQA2,0.275422694371439,0.346987095988548
HLA-DQA2,TAP2,0.275422694371439,0.346987095988548
TAP2,HLA-DRA,0.343758550731311,0.266504118227192
HLA-DRA,TAP2,0.343758550731311,0.266504118227192
TAP2,HLA-DRB1,0.512666174870052,0.474858089790183
HLA-DRB1,TAP2,0.512666174870052,0.474858089790183
TAP2,HLA-DRB3,0.210314538398287,0.170605731474656
HLA-DRB3,TAP2,0.210314538398287,0.170605731474656
TAP2,HLA-DRB4,0.18408542764919,0.139245436278938
HLA-DRB4,TAP2,0.18408542764919,0.139245436278938
TAP2,HLA-DRB5,0.170749604383287,0.127412046416503
HLA-DRB5,TAP2,0.170749604383287,0.127412046416503
TAP2,HLA-F,0.241084113029178,0.190978550149396
HLA-F,TAP2,0.241084113029178,0.190978550149396
TAP2,HLA-H,0.248798644512486,0.203430003935769
HLA-H,TAP2,0.248798644512486,0.203430003935769
TAP2,HLA-K,0.151594378946382,0.136015347315148
HLA-K,TAP2,0.151594378946382,0.136015347315148
TAP2,HLA-L,0.118855572016952,0.118356004964726
HLA-L,TAP2,0.118855572016952,0.118356004964726
TAP2,HLA-N,0.188105755317151,0.209595278637694
HLA-N,TAP2,0.188105755317151,0.209595278637694
TAP2,HLA-S,0.358899558214723,0.398597528566082
HLA-S,TAP2,0.358899558214723,0.398597528566082
TAP2,HLA-V,0.137508191242675,0.183037492439884
HLA-V,TAP2,0.137508191242675,0.183037492439884
TAP2,HLA-W,0.15950081723655,0.125693253996721
HLA-W,TAP2,0.15950081723655,0.125693253996721
TAP2,HLA-Y,0,NaN
HLA-Y,TAP2,0,NaN
HLA-DPB2,HLA-DPB2,1,1
KIR2DL3,KIR2DL3,1,1
HLA-F,HLA-F,1,1
KIR2DP1,KIR2DP1,1,1
HLA-P,HLA-P,1,1
HLA-J,HLA-J,1,1
HLA-DRB3,HLA-DRB3,1,1
KIR3DS1,KIR3DS1,1,1
TAP1,TAP1,1,1
KIR2DL5B,KIR2DL5B,1,1
KIR2DL2,KIR2DL2,1,1
HLA-A,HLA-A,1,1
HLA-W,HLA-W,1,1
HLA-DOB,HLA-DOB,1,1
HLA-DPB1,HLA-DPB1,1,1
MICB,MICB,1,1
KIR2DS2,KIR2DS2,1,1
HLA-DMA,HLA-DMA,1,1
KIR2DL4,KIR2DL4,1,1
HLA-V,HLA-V,1,1
HLA-DRB1,HLA-DRB1,1,1
HLA-DQA2,HLA-DQA2,1,1
KIR2DL5A,KIR2DL5A,1,1
HLA-H,HLA-H,1,1
HLA-DPA2,HLA-DPA2,1,1
HLA-DRB4,HLA-DRB4,1,1
HLA-DPA1,HLA-DPA1,1,1
HLA-DQB2,HLA-DQB2,1,1
HLA-DRB5,HLA-DRB5,1,1
HLA-B,HLA-B,1,1
KIR3DL2,KIR3DL2,1,1
HLA-S,HLA-S,1,1
KIR2DS5,KIR2DS5,1,1
KIR2DS1,KIR2DS1,1,1
HLA-K,HLA-K,1,1
HLA-DMB,HLA-DMB,1,1
HLA-DQA1,HLA-DQA1,1,1
KIR2DS4,KIR2DS4,1,1
KIR3DL1,KIR3DL1,1,1
MICA,MICA,1,1
HLA-Y,HLA-Y,1,1
