Population,Locus,Alleles,Count,Total,Frequency
ESN,KIR2DL3,KIR2DL3*036,3,84,0.03571428571428571
ESN,KIR2DL4,KIR2DL4*0010302,5,96,0.052083333333333336
ESN,KIR2DL4,KIR2DL4*0010303,1,96,0.010416666666666666
ESN,KIR2DL4,KIR2DL4*0010304,18,96,0.1875
ESN,KIR2DL4,KIR2DL4*0010305,9,96,0.09375
ESN,KIR2DL4,KIR2DL4*0010306,14,96,0.14583333333333334
ESN,KIR2DL4,KIR2DL4*0010307,4,96,0.041666666666666664
ESN,KIR2DL4,KIR2DL4*0010309,1,96,0.010416666666666666
ESN,KIR2DL4,KIR2DL4*0050101,3,96,0.03125
ESN,KIR2DL4,KIR2DL4*0050102,3,96,0.03125
ESN,KIR2DL4,KIR2DL4*0050104,2,96,0.020833333333333332
ESN,KIR2DL4,KIR2DL4*0060201,13,96,0.13541666666666666
ESN,KIR2DL4,KIR2DL4*0080101,5,96,0.052083333333333336
ESN,KIR2DL4,KIR2DL4*0080107,2,96,0.020833333333333332
ESN,KIR2DL4,KIR2DL4*0080204,6,96,0.0625
ESN,KIR2DL4,KIR2DL4*0110101,2,96,0.020833333333333332
ESN,KIR2DL4,KIR2DL4*042,1,96,0.010416666666666666
ESN,KIR2DL4,KIR2DL4*045,4,96,0.041666666666666664
ESN,KIR2DL4,KIR2DL4*047,1,96,0.010416666666666666
ESN,KIR2DL4,KIR2DL4*050,1,96,0.010416666666666666
ESN,KIR2DL4,KIR2DL4*053,1,96,0.010416666666666666
ESN,KIR2DL5A,KIR2DL5A*0010103,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*0010104,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*0010105,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*00103,2,20,0.1
ESN,KIR2DL5A,KIR2DL5A*0050101,3,20,0.15
ESN,KIR2DL5A,KIR2DL5A*0050103,2,20,0.1
ESN,KIR2DL5A,KIR2DL5A*0050105,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*0210102,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*025,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*026,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*027,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*029,1,20,0.05
ESN,KIR2DL5A,KIR2DL5A*032N,3,20,0.15
ESN,KIR2DL5A,KIR2DL5A*0330101,1,20,0.05
ESN,KIR2DL5B,KIR2DL5B*0020107,6,42,0.14285714285714285
ESN,KIR2DL5B,KIR2DL5B*0020109,2,42,0.047619047619047616
ESN,KIR2DL5B,KIR2DL5B*0020110,1,42,0.023809523809523808
ESN,KIR2DL5B,KIR2DL5B*0020111,2,42,0.047619047619047616
ESN,KIR2DL5B,KIR2DL5B*0020201,1,42,0.023809523809523808
ESN,KIR2DL5B,KIR2DL5B*0020202,1,42,0.023809523809523808
ESN,KIR2DL5B,KIR2DL5B*00205,2,42,0.047619047619047616
ESN,KIR2DL5B,KIR2DL5B*003,2,42,0.047619047619047616
ESN,KIR2DL5B,KIR2DL5B*004,3,42,0.07142857142857142
ESN,KIR2DL5B,KIR2DL5B*00601,1,42,0.023809523809523808
ESN,KIR2DL5B,KIR2DL5B*0070101,1,42,0.023809523809523808
ESN,KIR2DL5B,KIR2DL5B*0080101,5,42,0.11904761904761904
ESN,KIR2DL5B,KIR2DL5B*010,1,42,0.023809523809523808
ESN,KIR2DL5B,KIR2DL5B*035,5,42,0.11904761904761904
ESN,KIR2DL5B,KIR2DL5B*036,5,42,0.11904761904761904
ESN,KIR2DL5B,KIR2DL5B*037,2,42,0.047619047619047616
ESN,KIR2DL5B,KIR2DL5B*038,2,42,0.047619047619047616
ESN,KIR2DP1,KIR2DP1*0010201,2,92,0.021739130434782608
ESN,KIR2DP1,KIR2DP1*0010203,10,92,0.10869565217391304
ESN,KIR2DP1,KIR2DP1*00105,2,92,0.021739130434782608
ESN,KIR2DP1,KIR2DP1*00108,2,92,0.021739130434782608
ESN,KIR2DP1,KIR2DP1*0020102,4,92,0.043478260869565216
ESN,KIR2DP1,KIR2DP1*0020105,3,92,0.03260869565217391
ESN,KIR2DP1,KIR2DP1*0020107,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0020109,24,92,0.2608695652173913
ESN,KIR2DP1,KIR2DP1*0020111,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0020118,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0020120,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0020123,4,92,0.043478260869565216
ESN,KIR2DP1,KIR2DP1*0020301,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0030102,2,92,0.021739130434782608
ESN,KIR2DP1,KIR2DP1*0030108,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*007,6,92,0.06521739130434782
ESN,KIR2DP1,KIR2DP1*0080102,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0090102,4,92,0.043478260869565216
ESN,KIR2DP1,KIR2DP1*010,7,92,0.07608695652173914
ESN,KIR2DP1,KIR2DP1*012,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0250102,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*0250202,3,92,0.03260869565217391
ESN,KIR2DP1,KIR2DP1*0250204,4,92,0.043478260869565216
ESN,KIR2DP1,KIR2DP1*026,4,92,0.043478260869565216
ESN,KIR2DP1,KIR2DP1*0280102,1,92,0.010869565217391304
ESN,KIR2DP1,KIR2DP1*037,1,92,0.010869565217391304
ESN,KIR2DS1,KIR2DS1*0020101,1,12,0.08333333333333333
ESN,KIR2DS1,KIR2DS1*0020102,1,12,0.08333333333333333
ESN,KIR2DS1,KIR2DS1*0020103,1,12,0.08333333333333333
ESN,KIR2DS1,KIR2DS1*0020111,2,12,0.16666666666666666
ESN,KIR2DS1,KIR2DS1*0020114,1,12,0.08333333333333333
ESN,KIR2DS1,KIR2DS1*006,3,12,0.25
ESN,KIR2DS1,KIR2DS1*010,1,12,0.08333333333333333
ESN,KIR2DS1,KIR2DS1*011,1,12,0.08333333333333333
ESN,KIR2DS1,KIR2DS1*013,1,12,0.08333333333333333
ESN,KIR2DS2,KIR2DS2*0010101,2,36,0.05555555555555555
ESN,KIR2DS2,KIR2DS2*0010102,8,36,0.2222222222222222
ESN,KIR2DS2,KIR2DS2*0010103,1,36,0.027777777777777776
ESN,KIR2DS2,KIR2DS2*0010104,2,36,0.05555555555555555
ESN,KIR2DS2,KIR2DS2*0010106,1,36,0.027777777777777776
ESN,KIR2DS2,KIR2DS2*0010109,2,36,0.05555555555555555
ESN,KIR2DS2,KIR2DS2*0010110,2,36,0.05555555555555555
ESN,KIR2DS2,KIR2DS2*0010111,3,36,0.08333333333333333
ESN,KIR2DS2,KIR2DS2*0010112,3,36,0.08333333333333333
ESN,KIR2DS2,KIR2DS2*0010120,1,36,0.027777777777777776
ESN,KIR2DS2,KIR2DS2*0010121,2,36,0.05555555555555555
ESN,KIR2DS2,KIR2DS2*0010123,3,36,0.08333333333333333
ESN,KIR2DS2,KIR2DS2*0010124,2,36,0.05555555555555555
ESN,KIR2DS2,KIR2DS2*0090102,1,36,0.027777777777777776
ESN,KIR2DS2,KIR2DS2*011,1,36,0.027777777777777776
ESN,KIR2DS2,KIR2DS2*0200102,1,36,0.027777777777777776
ESN,KIR2DS2,KIR2DS2*0200104,1,36,0.027777777777777776
ESN,KIR2DS3,KIR2DS3*0010302,6,24,0.25
ESN,KIR2DS3,KIR2DS3*0010308,2,24,0.08333333333333333
ESN,KIR2DS3,KIR2DS3*0010312,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*0010316,3,24,0.125
ESN,KIR2DS3,KIR2DS3*0010321,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*00107,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*00108,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*00110,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*0011201,2,24,0.08333333333333333
ESN,KIR2DS3,KIR2DS3*0020104,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*009,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*010,2,24,0.08333333333333333
ESN,KIR2DS3,KIR2DS3*020,1,24,0.041666666666666664
ESN,KIR2DS3,KIR2DS3*024,1,24,0.041666666666666664
ESN,KIR2DS4,KIR2DS4*0010101,5,96,0.052083333333333336
ESN,KIR2DS4,KIR2DS4*0010102,8,96,0.08333333333333333
ESN,KIR2DS4,KIR2DS4*0010104,2,96,0.020833333333333332
ESN,KIR2DS4,KIR2DS4*0010105,6,96,0.0625
ESN,KIR2DS4,KIR2DS4*0010106,23,96,0.23958333333333334
ESN,KIR2DS4,KIR2DS4*0010108,11,96,0.11458333333333333
ESN,KIR2DS4,KIR2DS4*0010109,2,96,0.020833333333333332
ESN,KIR2DS4,KIR2DS4*0030101,6,96,0.0625
ESN,KIR2DS4,KIR2DS4*0030103,5,96,0.052083333333333336
ESN,KIR2DS4,KIR2DS4*0040101,10,96,0.10416666666666667
ESN,KIR2DS4,KIR2DS4*0040102,2,96,0.020833333333333332
ESN,KIR2DS4,KIR2DS4*0060101,8,96,0.08333333333333333
ESN,KIR2DS4,KIR2DS4*010,8,96,0.08333333333333333
ESN,KIR2DS5,KIR2DS5*0020108,1,16,0.0625
ESN,KIR2DS5,KIR2DS5*0020111,1,16,0.0625
ESN,KIR2DS5,KIR2DS5*0020123,1,16,0.0625
ESN,KIR2DS5,KIR2DS5*0020132,2,16,0.125
ESN,KIR2DS5,KIR2DS5*0060101,1,16,0.0625
ESN,KIR2DS5,KIR2DS5*0060102,2,16,0.125
ESN,KIR2DS5,KIR2DS5*0070101,3,16,0.1875
ESN,KIR2DS5,KIR2DS5*0070102,2,16,0.125
ESN,KIR2DS5,KIR2DS5*018,1,16,0.0625
ESN,KIR2DS5,KIR2DS5*0270102,2,16,0.125
ESN,KIR3DL1,KIR3DL1*0010103,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0010109,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0010116,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0040101,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0040102,3,96,0.03125
ESN,KIR3DL1,KIR3DL1*0040111,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0040115,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0050102,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0050113,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0050115,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0070101,10,96,0.10416666666666667
ESN,KIR3DL1,KIR3DL1*0070104,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0070105,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0080102,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0080103,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0150101,15,96,0.15625
ESN,KIR3DL1,KIR3DL1*0150102,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0150201,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0150202,2,96,0.020833333333333332
ESN,KIR3DL1,KIR3DL1*0150211,2,96,0.020833333333333332
ESN,KIR3DL1,KIR3DL1*0150212,6,96,0.0625
ESN,KIR3DL1,KIR3DL1*0150218,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0150219,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0170101,3,96,0.03125
ESN,KIR3DL1,KIR3DL1*0170102,2,96,0.020833333333333332
ESN,KIR3DL1,KIR3DL1*0200102,2,96,0.020833333333333332
ESN,KIR3DL1,KIR3DL1*0200103,4,96,0.041666666666666664
ESN,KIR3DL1,KIR3DL1*022,7,96,0.07291666666666667
ESN,KIR3DL1,KIR3DL1*0250101,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0250103,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*0310101,11,96,0.11458333333333333
ESN,KIR3DL1,KIR3DL1*05901,6,96,0.0625
ESN,KIR3DL1,KIR3DL1*112,1,96,0.010416666666666666
ESN,KIR3DL1,KIR3DL1*139,2,96,0.020833333333333332
ESN,KIR3DL1,KIR3DL1*1420102,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*0010101,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*0010104,8,96,0.08333333333333333
ESN,KIR3DL2,KIR3DL2*0010109,4,96,0.041666666666666664
ESN,KIR3DL2,KIR3DL2*0010110,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*0010111,3,96,0.03125
ESN,KIR3DL2,KIR3DL2*0010301,4,96,0.041666666666666664
ESN,KIR3DL2,KIR3DL2*0010303,4,96,0.041666666666666664
ESN,KIR3DL2,KIR3DL2*0010304,3,96,0.03125
ESN,KIR3DL2,KIR3DL2*0010305,3,96,0.03125
ESN,KIR3DL2,KIR3DL2*0020102,4,96,0.041666666666666664
ESN,KIR3DL2,KIR3DL2*0020112,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*0020113,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*0020114,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*0030102,2,96,0.020833333333333332
ESN,KIR3DL2,KIR3DL2*0050102,5,96,0.052083333333333336
ESN,KIR3DL2,KIR3DL2*0070102,2,96,0.020833333333333332
ESN,KIR3DL2,KIR3DL2*0070112,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*0090101,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*00903,4,96,0.041666666666666664
ESN,KIR3DL2,KIR3DL2*01001,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*023,4,96,0.041666666666666664
ESN,KIR3DL2,KIR3DL2*056,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*119,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*123,2,96,0.020833333333333332
ESN,KIR3DL2,KIR3DL2*124,6,96,0.0625
ESN,KIR3DL2,KIR3DL2*127,13,96,0.13541666666666666
ESN,KIR3DL2,KIR3DL2*129N,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*131N,3,96,0.03125
ESN,KIR3DL2,KIR3DL2*1350102,3,96,0.03125
ESN,KIR3DL2,KIR3DL2*136,1,96,0.010416666666666666
ESN,KIR3DL2,KIR3DL2*137,2,96,0.020833333333333332
ESN,KIR3DL2,KIR3DL2*1390101,2,96,0.020833333333333332
ESN,KIR3DL2,KIR3DL2*1390102,2,96,0.020833333333333332
ESN,KIR3DL2,KIR3DL2*143Q,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*0020202,9,96,0.09375
ESN,KIR3DL3,KIR3DL3*0020701,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*0030103,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*0030104,2,96,0.020833333333333332
ESN,KIR3DL3,KIR3DL3*0030105,2,96,0.020833333333333332
ESN,KIR3DL3,KIR3DL3*0030106,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*0030112,8,96,0.08333333333333333
ESN,KIR3DL3,KIR3DL3*0040201,5,96,0.052083333333333336
ESN,KIR3DL3,KIR3DL3*0040202,4,96,0.041666666666666664
ESN,KIR3DL3,KIR3DL3*00801,2,96,0.020833333333333332
ESN,KIR3DL3,KIR3DL3*0090101,12,96,0.125
ESN,KIR3DL3,KIR3DL3*0090103,2,96,0.020833333333333332
ESN,KIR3DL3,KIR3DL3*0090107,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*00902,2,96,0.020833333333333332
ESN,KIR3DL3,KIR3DL3*01001,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*01004,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*012,12,96,0.125
ESN,KIR3DL3,KIR3DL3*01302,4,96,0.041666666666666664
ESN,KIR3DL3,KIR3DL3*0140202,2,96,0.020833333333333332
ESN,KIR3DL3,KIR3DL3*0140203,4,96,0.041666666666666664
ESN,KIR3DL3,KIR3DL3*0140206,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*01503,1,96,0.010416666666666666
ESN,KIR3DL3,KIR3DL3*01701,4,96,0.041666666666666664
ESN,KIR3DL3,KIR3DL3*0250101,3,96,0.03125
ESN,KIR3DL3,KIR3DL3*02701,5,96,0.052083333333333336
ESN,KIR3DL3,KIR3DL3*02702,4,96,0.041666666666666664
ESN,KIR3DL3,KIR3DL3*099,2,96,0.020833333333333332
ESN,KIR3DP1,KIR3DP1*0010101,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0010102,3,90,0.03333333333333333
ESN,KIR3DP1,KIR3DP1*0010103,4,90,0.044444444444444446
ESN,KIR3DP1,KIR3DP1*002,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*0030101,8,90,0.08888888888888889
ESN,KIR3DP1,KIR3DP1*0030105,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0030202,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0030203,3,90,0.03333333333333333
ESN,KIR3DP1,KIR3DP1*0030209,7,90,0.07777777777777778
ESN,KIR3DP1,KIR3DP1*0030216,3,90,0.03333333333333333
ESN,KIR3DP1,KIR3DP1*0030402,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*00312,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*00316,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0090101,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0090103,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0090106,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*00903,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0100101,3,90,0.03333333333333333
ESN,KIR3DP1,KIR3DP1*0100102,4,90,0.044444444444444446
ESN,KIR3DP1,KIR3DP1*01003,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*01004,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*01005,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*01006,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*01007,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0140101,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*017,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*018,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*023,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*024,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*0280102,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*030,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*031,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*036,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*037,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*044,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*048,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*057,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*0630101,4,90,0.044444444444444446
ESN,KIR3DP1,KIR3DP1*064,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*0650101,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*06502,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*07002,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*074,1,90,0.011111111111111112
ESN,KIR3DP1,KIR3DP1*075,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*077,2,90,0.022222222222222223
ESN,KIR3DP1,KIR3DP1*086,3,90,0.03333333333333333
ESN,KIR3DS1,KIR3DS1*0130101,6,30,0.2
ESN,KIR3DS1,KIR3DS1*0130103,1,30,0.03333333333333333
ESN,KIR3DS1,KIR3DS1*0130104,1,30,0.03333333333333333
ESN,KIR3DS1,KIR3DS1*0130105,4,30,0.13333333333333333
ESN,KIR3DS1,KIR3DS1*0130106,3,30,0.1
ESN,KIR3DS1,KIR3DS1*0130107,1,30,0.03333333333333333
ESN,KIR3DS1,KIR3DS1*0130108,2,30,0.06666666666666667
ESN,KIR3DS1,KIR3DS1*078,11,30,0.36666666666666664
ESN,KIR3DS1,KIR3DS1*132,1,30,0.03333333333333333
FIN,KIR2DL1,KIR2DL1*0010101,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*0010102,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0010106,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0020101,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0020102,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*0020103,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*0020105,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*0020108,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0020111,3,68,0.04411764705882353
FIN,KIR2DL1,KIR2DL1*0020114,3,68,0.04411764705882353
FIN,KIR2DL1,KIR2DL1*0020116,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0020118,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0020122,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*0020123,4,68,0.058823529411764705
FIN,KIR2DL1,KIR2DL1*0020134,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*00204,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0030201,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0030204,4,68,0.058823529411764705
FIN,KIR2DL1,KIR2DL1*0030208,3,68,0.04411764705882353
FIN,KIR2DL1,KIR2DL1*0030212,3,68,0.04411764705882353
FIN,KIR2DL1,KIR2DL1*0030219,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0030222,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0030224,3,68,0.04411764705882353
FIN,KIR2DL1,KIR2DL1*0030237,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*0030245,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*0030247,4,68,0.058823529411764705
FIN,KIR2DL1,KIR2DL1*0030256,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0030282,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0040101,4,68,0.058823529411764705
FIN,KIR2DL1,KIR2DL1*0040111,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0040123,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*0040201,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*058,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*062,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*110,2,68,0.029411764705882353
FIN,KIR2DL1,KIR2DL1*1110103,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*116,1,68,0.014705882352941176
FIN,KIR2DL1,KIR2DL1*131,1,68,0.014705882352941176
FIN,KIR2DL2,KIR2DL2*0010102,5,32,0.15625
FIN,KIR2DL2,KIR2DL2*0010106,4,32,0.125
FIN,KIR2DL2,KIR2DL2*0010107,6,32,0.1875
FIN,KIR2DL2,KIR2DL2*0030101,3,32,0.09375
FIN,KIR2DL2,KIR2DL2*0030102,1,32,0.03125
FIN,KIR2DL2,KIR2DL2*0030103,1,32,0.03125
FIN,KIR2DL2,KIR2DL2*0030104,1,32,0.03125
FIN,KIR2DL2,KIR2DL2*0030105,1,32,0.03125
FIN,KIR2DL2,KIR2DL2*0030106,2,32,0.0625
FIN,KIR2DL2,KIR2DL2*0030107,6,32,0.1875
FIN,KIR2DL2,KIR2DL2*0030108,2,32,0.0625
FIN,KIR2DL3,KIR2DL3*0010101,3,68,0.04411764705882353
FIN,KIR2DL3,KIR2DL3*0010102,1,68,0.014705882352941176
FIN,KIR2DL3,KIR2DL3*0010103,2,68,0.029411764705882353
FIN,KIR2DL3,KIR2DL3*0010104,1,68,0.014705882352941176
FIN,KIR2DL3,KIR2DL3*0010105,1,68,0.014705882352941176
FIN,KIR2DL3,KIR2DL3*0010106,3,68,0.04411764705882353
FIN,KIR2DL3,KIR2DL3*0010107,7,68,0.10294117647058823
FIN,KIR2DL3,KIR2DL3*0010108,3,68,0.04411764705882353
FIN,KIR2DL3,KIR2DL3*0010109,6,68,0.08823529411764706
FIN,KIR2DL3,KIR2DL3*0010110,9,68,0.1323529411764706
FIN,KIR2DL3,KIR2DL3*0010111,1,68,0.014705882352941176
FIN,KIR2DL3,KIR2DL3*0010112,2,68,0.029411764705882353
FIN,KIR2DL3,KIR2DL3*0010113,1,68,0.014705882352941176
FIN,KIR2DL3,KIR2DL3*0010115,1,68,0.014705882352941176
FIN,KIR2DL3,KIR2DL3*0020101,9,68,0.1323529411764706
FIN,KIR2DL3,KIR2DL3*0020102,4,68,0.058823529411764705
FIN,KIR2DL3,KIR2DL3*0020103,9,68,0.1323529411764706
FIN,KIR2DL3,KIR2DL3*00501,3,68,0.04411764705882353
FIN,KIR2DL3,KIR2DL3*006,1,68,0.014705882352941176
FIN,KIR2DL3,KIR2DL3*036,1,68,0.014705882352941176
FIN,KIR2DL4,KIR2DL4*0010201,9,70,0.12857142857142856
FIN,KIR2DL4,KIR2DL4*0010202,3,70,0.04285714285714286
FIN,KIR2DL4,KIR2DL4*0010203,3,70,0.04285714285714286
FIN,KIR2DL4,KIR2DL4*0010304,3,70,0.04285714285714286
FIN,KIR2DL4,KIR2DL4*0010305,1,70,0.014285714285714285
FIN,KIR2DL4,KIR2DL4*0050101,8,70,0.11428571428571428
FIN,KIR2DL4,KIR2DL4*0050102,2,70,0.02857142857142857
FIN,KIR2DL4,KIR2DL4*0050107,2,70,0.02857142857142857
FIN,KIR2DL4,KIR2DL4*0060201,4,70,0.05714285714285714
FIN,KIR2DL4,KIR2DL4*0060202,1,70,0.014285714285714285
FIN,KIR2DL4,KIR2DL4*0080101,6,70,0.08571428571428572
FIN,KIR2DL4,KIR2DL4*0080103,2,70,0.02857142857142857
FIN,KIR2DL4,KIR2DL4*0080201,2,70,0.02857142857142857
FIN,KIR2DL4,KIR2DL4*0080203,1,70,0.014285714285714285
FIN,KIR2DL4,KIR2DL4*0080204,15,70,0.21428571428571427
FIN,KIR2DL4,KIR2DL4*0080402,1,70,0.014285714285714285
FIN,KIR2DL4,KIR2DL4*0110101,5,70,0.07142857142857142
FIN,KIR2DL4,KIR2DL4*052,1,70,0.014285714285714285
FIN,KIR2DL4,KIR2DL4*054,1,70,0.014285714285714285
FIN,KIR2DL5A,KIR2DL5A*0010101,1,32,0.03125
FIN,KIR2DL5A,KIR2DL5A*0010102,1,32,0.03125
FIN,KIR2DL5A,KIR2DL5A*0010103,1,32,0.03125
FIN,KIR2DL5A,KIR2DL5A*0010104,2,32,0.0625
FIN,KIR2DL5A,KIR2DL5A*0010106,1,32,0.03125
FIN,KIR2DL5A,KIR2DL5A*00103,1,32,0.03125
FIN,KIR2DL5A,KIR2DL5A*00106,2,32,0.0625
FIN,KIR2DL5A,KIR2DL5A*00107,1,32,0.03125
FIN,KIR2DL5A,KIR2DL5A*0010901,1,32,0.03125
