HLA_allele,KIR_allele,Pearson_r,p_value,p_value_PC_adjusted,bootstrap_CI_lower,bootstrap_CI_upper,bootstrap_sign_stability,bootstrap_pval,corr_tag,empirical_p_value,p_value_corrected,permutation_p_value,split_sample_replication_rate
IGKV6D-21*02,TRBJ1-4*01,0.7152479641175817,4.0142030270599866e-05,0.0007434541659435798,0.34860121570543356,0.8991540455168264,1.0,0.0,IG_vs_TCR,0.013,0.000273352293658877,0.021402214022140223,0.5
IGHV3-33*01,TRAV21*01,-0.714957007340705,4.056872673075913e-05,0.041062405527085406,-0.8612957588297666,-0.5114023686287539,1.0,0.0,IG_vs_TCR,0.013,0.0002756547545548524,0.021402214022140223,0.8631578947368421
IGKV2D-40*01,TRAJ17*01,0.7145101806977779,4.123183666803415e-05,3.0149609476492657e-05,,,0.996,0.004,IG_vs_TCR,0.0131,0.0002795500560150812,0.021648216482164823,0.3333333333333333
IGHV3-74*01,TRAV8-6*01,0.7142099296736735,4.168279852922257e-05,0.046821548523201126,0.4848657623810128,0.8667619993718697,1.0,0.0,IG_vs_TCR,0.0132,0.000281742107078675,0.021648216482164823,0.06666666666666667
IGLJ6*01,TRAV18*01,0.7141745535682049,4.1736218304392414e-05,0.000851408358182517,0.21225738835019736,0.9310720012446543,0.999,0.001,IG_vs_TCR,0.0132,0.000281742107078675,0.021648216482164823,0.2
IGKV6D-21*02,TRBV28*01,0.7138614972212279,4.2211599146631776e-05,0.0029144306941951163,0.38344009665718715,0.8963743189241719,1.0,0.0,IG_vs_TCR,0.0132,0.0002843344081045846,0.021648216482164823,0.14285714285714285
IGLJ6*01,TRAV8-1*01,0.7135904865242791,4.262699965537919e-05,0.0012164438241870205,0.40500992253076695,0.8808338707275081,0.998,0.002,IG_vs_TCR,0.0135,0.0002863534561108663,0.021648216482164823,0.0
IGKV6D-21*02,TRBJ1-5*01,0.7135461029811003,4.2695373918843815e-05,0.00010772778663366688,0.32242210304018787,0.910633280119975,0.999,0.001,IG_vs_TCR,0.0136,0.0002863534561108663,0.021648216482164823,0.2857142857142857
IGHV3-72*01,TRBV29-1*01,0.7133388179621817,4.301599103179095e-05,0.0003368592503238316,0.3077794296302557,0.8928044882545718,1.0,0.0,IG_vs_TCR,0.0136,0.0002866504584388296,0.021648216482164823,0.75
IGLV3-31*01,TRAJ44*01,0.7133743973820506,4.296080760620415e-05,0.008272074310132523,0.5437754332438158,0.8645854034793536,1.0,0.0,IG_vs_TCR,0.0136,0.0002866504584388296,0.021648216482164823,0.4
IGLV4-69*01,TRAJ50*01,0.7134123410471447,4.290202635022555e-05,0.0010390010351658703,0.4110756018980431,0.8875424671596764,1.0,0.0,IG_vs_TCR,0.0136,0.0002866504584388296,0.021648216482164823,0.5
IGKV2D-40*01,TRAV11*01,0.7130629273798985,4.3446030598875976e-05,4.8700300987362554e-05,,,0.997,0.003,IG_vs_TCR,0.0137,0.00028889753680278217,0.021648216482164823,0.3333333333333333
IGHV3-32*02,TRAV8-1*01,0.7130016944667329,4.354199102647881e-05,0.004677983137970545,0.4722839130481535,0.8935511869485928,1.0,0.0,IG_vs_TCR,0.0137,0.0002889182858729255,0.021648216482164823,0.4
IGHV1-24*01,TRAJ19*01,0.7129303343265392,4.365405902385701e-05,0.0039869807343983705,0.5302597764371269,0.8709109929697705,1.0,0.0,IG_vs_TCR,0.0137,0.0002890455993239213,0.021648216482164823,0.4444444444444444
IGKV2-30*02,TRBV24-1*01,0.7128324633366797,4.380817656434442e-05,0.04461990777431119,0.47990833161500523,0.8748459280056973,1.0,0.0,IG_vs_TCR,0.0137,0.0002894502026926536,0.021648216482164823,
IGLV4-69*01,TRAJ5*01,0.7126050722698849,4.416811128007433e-05,0.004683922404136667,0.4013970215272243,0.8766726497623037,1.0,0.0,IG_vs_TCR,0.0137,0.00028998135507086776,0.021648216482164823,0.625
IGKV3D-20*01,TRBV7-4*01,0.7126213089021308,4.4142323953720645e-05,0.0018701057478648446,0.44476014886246407,0.8624082303626478,1.0,0.0,IG_vs_TCR,0.0137,0.00028998135507086776,0.021648216482164823,0.14285714285714285
IGKV6D-21*02,TRAJ1*01,0.7126464837690284,4.4102367116551154e-05,0.0009419948327866806,0.3951555944560117,0.8874019278622601,1.0,0.0,IG_vs_TCR,0.0137,0.00028998135507086776,0.021648216482164823,0.4
IGLJ4*01,TRBJ1-3*01,0.7123694553825904,4.4543826856369374e-05,4.228600270690674e-05,0.11169969771741325,0.9037700510063866,0.993,0.007,IG_vs_TCR,0.0139,0.0002918323982674137,0.021648216482164823,0.5
IGLV3-25*03,TRBV6-7*01,0.712148653386003,4.4898484539908145e-05,0.0001215052461275503,0.49838679125081425,0.8453166058789471,1.0,0.0,IG_vs_TCR,0.0139,0.00029353799136175237,0.021648216482164823,0.125
IGKV1D-42*02,TRAJ21*01,-0.7119828623548615,4.516642350887871e-05,0.03076877087686024,-0.9021368419632403,-0.34854769541762126,1.0,0.0,IG_vs_TCR,0.0139,0.0002946706707749068,0.021648216482164823,0.0
IGLV3-27*01,TRBJ1-1*01,0.7119120808988546,4.528124575823721e-05,0.04286917866578077,0.2620866747961907,0.8919823437096736,0.998,0.002,IG_vs_TCR,0.0139,0.0002948017506268498,0.021648216482164823,0.5
IGHV7-4-1*02,TRBV10-3*01,-0.7118104491391145,4.544656561058641e-05,0.04621581118288136,-0.8692894889451216,-0.3484457463745536,0.999,0.001,IG_vs_TCR,0.014,0.000295260359457505,0.021648216482164823,1.0
IGHV5-78*01,TRBV12-1*01,0.7117213846024667,4.559188207508817e-05,0.0022164530586805888,0.4158039737299186,0.9264500938362049,1.0,0.0,IG_vs_TCR,0.0141,0.0002955873687868216,0.021648216482164823,0.625
IGKV6D-21*02,TRAV12-3*01,0.7116088305692255,4.577611206783499e-05,0.0019684269368851494,0.41659327067777363,0.8987312114750292,1.0,0.0,IG_vs_TCR,0.0141,0.00029616478327464135,0.021648216482164823,0.5
IGLV3-25*03,TRAJ3*01,0.7112321939886488,4.639739856796761e-05,0.0003495677447613997,0.43156131823620836,0.8527456422629909,1.0,0.0,IG_vs_TCR,0.0142,0.0002989414168602799,0.021648216482164823,0.0
IGLJ6*01,TRAV40*01,0.7112897184806283,4.6302027808136e-05,0.0007088651280502677,0.25491492193699855,0.9210363628751647,0.998,0.002,IG_vs_TCR,0.0142,0.0002989414168602799,0.021648216482164823,0.375
IGHV3-32*02,TRBV29-1*01,0.7110084033064098,4.677008118776924e-05,0.007270540728390441,0.3697576225377394,0.8741390957870365,0.999,0.001,IG_vs_TCR,0.0142,0.00029948249517764997,0.021648216482164823,0.25
IGLV1-50*01,TRBJ2-1*01,0.7111156451309247,4.6591160060747684e-05,0.007777083493521807,0.4670308443601759,0.867133784792796,1.0,0.0,IG_vs_TCR,0.0142,0.00029948249517764997,0.021648216482164823,0.3333333333333333
IGKV2D-40*01,TRBV4-1*01,0.7110537883753051,4.66942871112051e-05,9.404296578502946e-05,,,0.997,0.003,IG_vs_TCR,0.0142,0.00029948249517764997,0.021648216482164823,0.8
IGHV6-1*01,TRBV2*01,0.7108450153943249,4.704384530568452e-05,0.034302123546498246,0.5429193291681452,0.8500957579866196,1.0,0.0,IG_vs_TCR,0.0142,0.00030040046348053025,0.021648216482164823,0.0
IGLV9-49*01,TRDJ4*01,0.7108077405608584,4.710649941468469e-05,0.003003610313093658,0.3349505149795043,0.8778828495528359,1.0,0.0,IG_vs_TCR,0.0143,0.00030040046348053025,0.021648216482164823,0.8
IGKV2D-40*01,TRAJ18*01,0.7106465655437498,4.737826460090327e-05,0.00010566522574267004,,,0.993,0.007,IG_vs_TCR,0.0144,0.0003007690269538096,0.02189421894218942,0.8333333333333334
IGKV6D-21*02,TRAJ57*01,0.7106588554483549,4.7357493211243e-05,0.0005633513990723766,0.38231106855951963,0.9154093395935762,1.0,0.0,IG_vs_TCR,0.0144,0.0003007690269538096,0.021648216482164823,0.25
IGHV3-43*01,TRAJ47*02,-0.710601653921151,4.7454239149845926e-05,0.018486331335709517,-0.8687041970405197,-0.3910509958839699,0.999,0.001,IG_vs_TCR,0.0144,0.0003007690269538096,0.02189421894218942,0.875
IGHV3-32*02,TRAJ60*01,0.7105071696716632,4.761442522108685e-05,0.004128932011050161,0.4091034166030071,0.8606535786561246,1.0,0.0,IG_vs_TCR,0.0144,0.0003011709172520778,0.02189421894218942,0.3
IGKV1D-39*01,TRAJ58*01,0.7099071704455512,4.864286607910687e-05,0.0030297282116259006,0.568837628292253,0.8656476812405866,1.0,0.0,IG_vs_TCR,0.0144,0.00030705192543241497,0.02214022140221402,0.75
IGLJ4*01,TRBV6-5*01,0.7097917261757862,4.884298570441886e-05,0.00041995369423721506,-0.0746289356156098,0.910005770919753,0.951,0.049,IG_vs_TCR,0.0145,0.0003076910354496994,0.02214022140221402,0.16666666666666666
IGHV4-34*01,TRAJ22*01,0.7093321149898008,4.9646954612678936e-05,0.04851462645837869,0.4293420174293738,0.8550029578880831,1.0,0.0,IG_vs_TCR,0.0146,0.0003108678526250641,0.02214022140221402,0.25
IGLV4-69*01,TRAJ61*01,0.7093953698722347,4.9535616389197014e-05,0.017989596953152227,0.40607150993306795,0.8795915144098121,0.999,0.001,IG_vs_TCR,0.0146,0.0003108678526250641,0.02214022140221402,0.3
IGHV3-32*02,TRBJ1-4*01,0.709379687976752,4.956319829110317e-05,0.0410468160865211,0.33686516869775934,0.868910461511416,1.0,0.0,IG_vs_TCR,0.0146,0.0003108678526250641,0.02214022140221402,0.42857142857142855
IGLV3-19*01,TRBV29-1*01,0.7089792446951334,5.0272133655117914e-05,0.013134518976715288,0.386807322854847,0.8401858213302553,1.0,0.0,IG_vs_TCR,0.0148,0.00031329443459289735,0.02238622386223862,0.375
IGLJ6*01,TRAJ53*01,0.7089431299087785,5.033650941402593e-05,0.0448483283705034,0.18665550077863877,0.8867932697833244,0.992,0.008,IG_vs_TCR,0.0148,0.00031329443459289735,0.02238622386223862,0.5714285714285714
IGKV1-33*01,TRAJ14*01,0.7089712824152989,5.028632040848797e-05,0.012640999796398076,0.47673466321430535,0.8845031577666802,1.0,0.0,IG_vs_TCR,0.0148,0.00031329443459289735,0.02238622386223862,1.0
IGHV3-72*01,TRAJ29*01,0.7088110720968381,5.057252822930998e-05,0.00019730267760971525,0.2811833995188165,0.9117810911334341,1.0,0.0,IG_vs_TCR,0.0148,0.0003141351454084085,0.02238622386223862,0.6666666666666666
IGLJ6*01,TRAJ9*01,0.7082109034371294,5.1657557688438985e-05,0.007413739874679101,0.37939023882290934,0.8897219864561333,1.0,0.0,IG_vs_TCR,0.0149,0.00031892885641629233,0.02238622386223862,0.2
IGKV1D-43*01,TRBV12-1*01,0.7082594294504679,5.1569069689559706e-05,0.002038527307102331,0.21096936524289348,0.9013688287674149,0.999,0.001,IG_vs_TCR,0.0149,0.00031892885641629233,0.02238622386223862,0.5
IGHV3-72*01,TRAJ57*01,0.7081579892647655,5.175420067166698e-05,0.0022099958026762,0.20457048546105427,0.8964129181266423,0.995,0.005,IG_vs_TCR,0.0149,0.00031892885641629233,0.02238622386223862,0.3333333333333333
IGLV1-62*01,TRBV7-1*01,0.7081749004483562,5.172329653398071e-05,0.0028341578293199594,0.4760459940647937,0.8571038899432445,1.0,0.0,IG_vs_TCR,0.0149,0.00031892885641629233,0.02238622386223862,0.75
IGKV1D-39*01,TRAJ19*01,0.707824196774057,5.2367538923988574e-05,0.0007522904811568133,0.3699782891263029,0.9074656672886293,1.0,0.0,IG_vs_TCR,0.0149,0.00032207071369852263,0.02238622386223862,0.6
IGLV3-25*03,TRAJ34*01,0.707656897857639,5.26773605051158e-05,0.002529488331972012,0.5138703768951417,0.8721440080538831,1.0,0.0,IG_vs_TCR,0.0149,0.0003226031473919303,0.02238622386223862,0.2222222222222222
IGLV7-43*01,TRAJ29*01,0.7076096761906346,5.276510347766469e-05,0.0034649937701537285,0.15680584554184482,0.8950871052337706,0.996,0.004,IG_vs_TCR,0.0149,0.0003226031473919303,0.02238622386223862,0.0
IGKV1D-39*01,TRBV12-1*01,0.7076356706320693,5.271678700460503e-05,0.0018537801159341978,0.5211911054060389,0.9433460786415737,1.0,0.0,IG_vs_TCR,0.0149,0.0003226031473919303,0.02238622386223862,0.8
IGKV1D-43*01,TRAV18*01,0.707375829624161,5.320152424772008e-05,9.890882887470425e-06,0.1960523335208867,0.8891055946232702,0.995,0.005,IG_vs_TCR,0.0149,0.00032336551456817365,0.02238622386223862,0.8571428571428571
IGHV3-33-2*01,TRBJ1-4*01,0.7074508915340225,5.306109175261865e-05,0.020540816016301713,0.3732310500266597,0.871987898541159,1.0,0.0,IG_vs_TCR,0.0149,0.00032336551456817365,0.02238622386223862,0.16666666666666666
IGKV3D-20*01,TRAJ55*01,0.7074162994034796,5.3125768990213836e-05,0.03371408901842899,0.4736336198503158,0.858797687416943,1.0,0.0,IG_vs_TCR,0.0149,0.00032336551456817365,0.02238622386223862,0.25
IGLV1-50*01,TRBV25-1*01,0.7070829773723881,5.3752567500709494e-05,0.006099768309017114,0.47042336764070986,0.9006518636807184,1.0,0.0,IG_vs_TCR,0.0149,0.0003260779533376373,0.02263222632226322,0.0
IGLV4-69*01,TRAV19*01,0.7069383635905874,5.4026536564251866e-05,0.008255303530546133,0.27612829147687934,0.8937606141113755,1.0,0.0,IG_vs_TCR,0.015,0.0003271022991983498,0.02263222632226322,0.6
IGHV1-3*01,TRBV19*01,0.7067778380471135,5.433209627418507e-05,0.025561102515967448,0.4594808078716835,0.8637482189136212,1.0,0.0,IG_vs_TCR,0.0151,0.0003280813550519459,0.022878228782287822,0.0
IGKV1D-39*01,TRAV12-1*01,0.7065227545792344,5.4820791975260885e-05,0.001063799104496116,,,0.999,0.001,IG_vs_TCR,0.0152,0.0003280813550519459,0.022878228782287822,0.4
IGLV7-43*01,TRDD2*01,0.7067047526118473,5.447171983180678e-05,0.018241208304436863,0.30960040505407954,0.8978108686211357,0.999,0.001,IG_vs_TCR,0.0152,0.0003280813550519459,0.022878228782287822,0.6
IGKV6D-41*01,TRBJ2-3*01,0.7065322196491154,5.480258931686883e-05,0.0004712816226900014,0.33636685268970135,0.8664998330994289,1.0,0.0,IG_vs_TCR,0.0152,0.0003280813550519459,0.022878228782287822,0.2857142857142857
IGKV6D-41*01,TRBJ2-2P*01,0.7065322196491154,5.480258931686883e-05,0.0004712816226900014,0.30951966925480506,0.869926832301173,0.999,0.001,IG_vs_TCR,0.0152,0.0003280813550519459,0.022878228782287822,0.5
IGHV5-78*01,TRAJ26*01,0.7065902470136606,5.469111136153346e-05,0.0012626662233801269,0.4835918357083451,0.8661002376334251,0.999,0.001,IG_vs_TCR,0.0152,0.0003280813550519459,0.022878228782287822,0.5714285714285714
IGLV1-36*01,TRAJ57*01,0.7063252771357569,5.520179063795898e-05,0.0009898533559116595,0.3673091860481787,0.8854783976013053,1.0,0.0,IG_vs_TCR,0.0152,0.00032846648654938495,0.023370233702337023,0.4
IGHV3-33-2*01,TRAJ33*01,0.7063489762493023,5.515594395465364e-05,0.006382768158632193,0.4720663021182347,0.8647245933634315,1.0,0.0,IG_vs_TCR,0.0152,0.00032846648654938495,0.023124231242312422,0.2
IGKV3D-20*01,TRBV12-5*01,0.706397576388937,5.506203079279695e-05,0.0002777319465742318,0.5589470717391929,0.855508181312849,1.0,0.0,IG_vs_TCR,0.0152,0.00032846648654938495,0.022878228782287822,0.3333333333333333
IGKV1D-39*01,TRAJ44*01,0.7061945036723268,5.545538275452132e-05,0.001976492629303674,0.5412237186183588,0.8470461620210358,1.0,0.0,IG_vs_TCR,0.0152,0.0003293457082673098,0.023370233702337023,0.5555555555555556
IGHV3-33-2*01,TRAJ18*01,0.7059010618005279,5.602817048196672e-05,0.0011721386917487718,0.37781188067042615,0.8471023752335821,0.998,0.002,IG_vs_TCR,0.0153,0.0003321136505521532,0.023370233702337023,0.25
IGLV9-49*01,TRAJ22*01,0.7056366593379146,5.6548749428112234e-05,0.0034663397539787823,0.47428981034742357,0.8902149098320067,1.0,0.0,IG_vs_TCR,0.0154,0.0003336476535921521,0.023370233702337023,0.5
IGKV1D-39*01,TRAJ18*01,0.705569448390079,5.66817602866154e-05,0.0003141650529501209,0.3680017240381736,0.9137196920498403,0.999,0.001,IG_vs_TCR,0.0154,0.0003336476535921521,0.023370233702337023,0.3333333333333333
IGLV1-62*01,TRDJ3*01,0.7055522640503172,5.671581258041403e-05,0.0011073713912121911,0.6191439490942502,0.8439668245205445,1.0,0.0,IG_vs_TCR,0.0154,0.0003336476535921521,0.023370233702337023,0.7777777777777778
IGHV3-72*01,TRDJ2*01,0.7055651026820629,5.669036998399036e-05,0.0003963088111442361,0.25041210021619775,0.8910117080782223,0.999,0.001,IG_vs_TCR,0.0154,0.0003336476535921521,0.023370233702337023,0.25
IGLJ6*01,TRAJ61*01,0.705473527476336,5.687206756264255e-05,0.006150272649900262,0.29690852677016216,0.8763341135666013,1.0,0.0,IG_vs_TCR,0.0154,0.0003339356118017804,0.023370233702337023,0.3333333333333333
IGLV5-52*01,TRBJ2-4*01,0.7053331618150994,5.715157180367613e-05,0.0061670490569008364,0.015199531298536408,0.9216231178137422,0.979,0.021,IG_vs_TCR,0.0155,0.00033494480499630903,0.023370233702337023,0.0
IGHV3-32*02,TRBV27*01,0.7050927278540745,5.7633161386054404e-05,0.009491624195210706,0.4574994156905163,0.8574198345960831,0.998,0.002,IG_vs_TCR,0.0155,0.0003353868158876062,0.023616236162361623,0.4
IGHV3-33-2*01,TRBV18*01,0.7051887641276536,5.744037184547625e-05,0.009868308207417562,0.32052287965923243,0.926365008103581,1.0,0.0,IG_vs_TCR,0.0155,0.0003353868158876062,0.023370233702337023,0.42857142857142855
IGHV3-32*02,TRBJ1-5*01,0.7050803353783255,5.765808049481662e-05,0.0065584563957121166,0.44216517716121967,0.8492915796967281,1.0,0.0,IG_vs_TCR,0.0156,0.0003353868158876062,0.023616236162361623,0.09090909090909091
IGLV4-69*01,TRBJ2-6*01,0.7051466900292138,5.75247638507605e-05,0.001197935338735426,0.4312158449894382,0.8761511925907112,1.0,0.0,IG_vs_TCR,0.0155,0.0003353868158876062,0.023616236162361623,0.4
IGKV2-29*02,TRBV21-1*02,-0.7049472296996941,5.792633420931891e-05,0.04576855880875632,-0.8454921414720392,-0.3218560210386808,0.997,0.003,IG_vs_TCR,0.0157,0.00033631856727500085,0.023862238622386223,
IGLJ6*01,TRAJ26*01,0.7047819953226057,5.826087332283757e-05,0.012865926877865686,0.48747389161224547,0.9108726614254358,1.0,0.0,IG_vs_TCR,0.0157,0.00033700341594920173,0.023862238622386223,0.0
IGKV6D-21*02,TRBV7-6*01,0.704815703547276,5.819248813117992e-05,0.0026477638196794355,0.3844352807964859,0.8878559667769118,1.0,0.0,IG_vs_TCR,0.0157,0.00033700341594920173,0.023862238622386223,0.2727272727272727
IGLJ4*01,TRAJ57*01,0.7044362947026136,5.8966322081945306e-05,0.000300383276199173,0.06740698615278697,0.8920663197053078,0.986,0.014,IG_vs_TCR,0.0157,0.0003404511953970571,0.023862238622386223,0.25
IGKV3D-20*01,TRDJ3*01,0.7043812731295679,5.9079294988575045e-05,0.0008553581522724217,0.5279272601374277,0.8485894598238471,1.0,0.0,IG_vs_TCR,0.0157,0.00034047178889712136,0.023862238622386223,0.5
IGLJ4*01,TRAJ29*01,0.7041525683213589,5.955093633831448e-05,0.008486285798154112,-0.017657144694049935,0.9132343012801433,0.973,0.027,IG_vs_TCR,0.0158,0.0003425554785301934,0.023862238622386223,0.6363636363636364
IGKV2D-40*01,TRAV19*01,0.7040571342427212,5.974872547786096e-05,8.930274701464962e-05,,,0.998,0.002,IG_vs_TCR,0.0159,0.000343059102743733,0.023862238622386223,1.0
IGKV1-33*01,TRAJ9*01,0.7038209321005013,6.0240759340698304e-05,0.008856716369593017,0.46237930222955287,0.8531563844169462,1.0,0.0,IG_vs_TCR,0.016,0.0003441147627063598,0.024108241082410824,0.25
IGLV4-69*01,TRAJ39*01,0.7037356096907055,6.0419373619352476e-05,0.0010095566743475706,0.544480649850151,0.8793094967645564,1.0,0.0,IG_vs_TCR,0.016,0.0003441147627063598,0.024600246002460024,0.6666666666666666
IGKV2D-40*01,TRBJ2-1*01,0.70370409371484,6.048546760937622e-05,6.896128563609696e-05,,,0.994,0.006,IG_vs_TCR,0.016,0.0003441147627063598,0.024600246002460024,0.3333333333333333
IGLJ4*01,TRAJ6*01,0.7038140767112891,6.025509317260818e-05,0.0017883715525134022,0.2232277426600105,0.9295515118817885,0.997,0.003,IG_vs_TCR,0.016,0.0003441147627063598,0.024108241082410824,0.5
IGLV7-43*01,TRAV18*01,0.7037112755360393,6.0470400572607306e-05,0.012929791346969914,0.16321375179140962,0.882581089753398,0.996,0.004,IG_vs_TCR,0.016,0.0003441147627063598,0.024600246002460024,0.6
IGKV2D-24*01,TRBJ2-6*01,0.7035837282452856,6.073848169338105e-05,0.001366157888801186,0.47022714845339275,0.8743968079814459,1.0,0.0,IG_vs_TCR,0.0161,0.00034477346307578886,0.024846248462484625,0.3333333333333333
IGKV2D-40*01,TRDD2*01,0.703503256109769,6.0908159509323386e-05,1.0936675147341403e-05,,,0.994,0.006,IG_vs_TCR,0.0161,0.00034477346307578886,0.024846248462484625,0.6666666666666666
IGHV3-32*02,TRDD2*01,0.7034912013692245,6.09336133328033e-05,0.026275257778416106,0.4427856220854434,0.8660924241855779,1.0,0.0,IG_vs_TCR,0.0161,0.00034477346307578886,0.024846248462484625,0.0
IGKV1-27*02,TRBV24-1*02,-0.7034292212655814,6.10646340845477e-05,0.0496740267544459,-0.847245759247883,-0.45704757345087194,1.0,0.0,IG_vs_TCR,0.0161,0.0003448877337043783,0.024846248462484625,
IGKV1D-43*01,TRDV1*01,0.7033755308181304,6.117833245291013e-05,0.002023327131654656,0.20290856535835333,0.9177637266220315,0.999,0.001,IG_vs_TCR,0.0161,0.00034490393223452235,0.024846248462484625,0.2
IGLV1-36*01,TRBV12-1*01,0.7032795492033415,6.138205574547597e-05,0.0019379304495961362,0.4249210626344938,0.854688972836626,1.0,0.0,IG_vs_TCR,0.0162,0.00034492082315781445,0.025092250922509225,0.7142857142857143
IGLV7-43*01,TRAJ45*01,0.703269697552977,6.140300000945669e-05,0.03313664934030278,0.286067526909183,0.9023246071659036,1.0,0.0,IG_vs_TCR,0.0162,0.00034492082315781445,0.025092250922509225,0.35714285714285715
IGKV1-33*01,TRAV39*01,0.7030977474507114,6.176957876283627e-05,0.01880967735430228,0.43296619522145774,0.903250088357583,1.0,0.0,IG_vs_TCR,0.0162,0.0003454781337287397,0.025092250922509225,0.2
IGLV1-36*01,TRAV12-1*01,0.7030881232004994,6.179015365945985e-05,0.0029069576137306517,0.3783694094990266,0.8757202123426207,1.0,0.0,IG_vs_TCR,0.0162,0.0003454781337287397,0.025092250922509225,0.4
IGKV1D-43*01,TRBV27*01,0.7030670351650734,6.183525722587018e-05,0.005831820578966435,0.20329976859971546,0.9084174099357304,1.0,0.0,IG_vs_TCR,0.0162,0.0003454781337287397,0.025092250922509225,0.4
IGKV1-39*01,TRBD1*01,0.7028744102994963,6.224859664035917e-05,0.001334451363489481,0.44815675060592136,0.8810256468489311,1.0,0.0,IG_vs_TCR,0.0163,0.0003471642163885264,0.025092250922509225,0.5
IGLV2-5*02,TRBV20-1*01,-0.7028032836543247,6.240183832242077e-05,0.016852109080328186,-0.8843666056757071,-0.4611994037041685,1.0,0.0,IG_vs_TCR,0.0163,0.0003473962806071081,0.025092250922509225,0.9775280898876404
IGKV1D-39*01,TRDJ2*01,0.7027515324489855,6.251354528905767e-05,0.0020341461648572803,0.4724266882331297,0.8806162946459675,1.0,0.0,IG_vs_TCR,0.0163,0.00034739670167776334,0.025092250922509225,0.8
IGHV3-32*02,TRAJ42*01,0.7025603351531486,6.292778646092129e-05,0.004886426724575635,0.42117295490662243,0.8983719470675172,1.0,0.0,IG_vs_TCR,0.0165,0.0003490753502074636,0.025092250922509225,0.4
