vdj,gene,ALD,type
HLA-B,TRBV7-9,0.0390132664122935,"(HLA,TCR)"
HLA-B,TRBV9,0.0388816857152382,"(HLA,TCR)"
HLA-B,TRDV2,0.0637870857357049,"(HLA,TCR)"
HLA-B,TRDV3,0.040097371726632,"(HLA,TCR)"
HLA-B,TRGJ1,0.0360542879346311,"(HLA,TCR)"
HLA-B,TRGV10,0.0248586907598579,"(HLA,TCR)"
HLA-B,TRGV2,0.0577926650871588,"(HLA,TCR)"
HLA-B,TRGV3,0.05011470799116,"(HLA,TCR)"
HLA-B,TRGV9,0.0366755545048667,"(HLA,TCR)"
HLA-C,CYP2D6,0.268363596916423,"(CYP,HLA)"
HLA-C,HLA-DPB1,0.311343738520579,HLA
HLA-C,HLA-DPB2,0.111871116119868,HLA
HLA-C,HLA-DRB4,0.157819618827363,HLA
HLA-C,HLA-DRB5,0.104230889662111,HLA
HLA-C,HLA-L,0.134435251522575,HLA
HLA-C,HLA-W,0.186054474067853,HLA
HLA-C,IGHV1-45,0.0546886637294973,"(HLA,IG)"
HLA-C,IGHV1-46,0.0529447793376634,"(HLA,IG)"
HLA-C,IGHV1-58,0.0517192691024281,"(HLA,IG)"
HLA-C,IGHV1-68,0.0632573139346064,"(HLA,IG)"
HLA-C,IGHV2-70,0.133130063224236,"(HLA,IG)"
HLA-C,IGHV3-23,0.0697627097244116,"(HLA,IG)"
HLA-C,IGHV3-30-2,0.0459539029580439,"(HLA,IG)"
HLA-C,IGHV3-30,0.104967063378043,"(HLA,IG)"
HLA-C,IGHV3-35,0.0451007853111547,"(HLA,IG)"
HLA-C,IGHV3-47,0.0357459355125286,"(HLA,IG)"
HLA-C,IGHV3-48,0.0838679412105865,"(HLA,IG)"
HLA-C,IGHV3-49,0.0698920977041944,"(HLA,IG)"
HLA-C,IGHV3-52,0.0366553254809321,"(HLA,IG)"
HLA-C,IGHV3-53,0.0799968253789197,"(HLA,IG)"
HLA-C,IGHV3-62,0.0732319202926057,"(HLA,IG)"
HLA-C,IGHV3-63,0.0434306188872863,"(HLA,IG)"
HLA-C,IGHV3-64,0.081387988733167,"(HLA,IG)"
HLA-C,IGHV3-66,0.072140210726643,"(HLA,IG)"
HLA-C,IGHV3-71,0.0864868779515016,"(HLA,IG)"
HLA-C,IGHV3-73,0.0435054646195878,"(HLA,IG)"
HLA-C,IGHV3-74,0.0400743641300018,"(HLA,IG)"
HLA-C,IGHV4-34,0.0596746493697888,"(HLA,IG)"
HLA-C,IGHV4-55,0.0463845267709693,"(HLA,IG)"
HLA-C,IGHV4-59,0.0821101230378416,"(HLA,IG)"
HLA-C,IGHV5-51,0.0817923648803138,"(HLA,IG)"
HLA-C,IGHV7-34-1,0.0737066340946116,"(HLA,IG)"
HLA-C,IGHV7-81,0.0667843378826875,"(HLA,IG)"
HLA-C,IGHV8-51-1,0.0824036331905688,"(HLA,IG)"
HLA-C,IGKV1-13,0.0431910868036337,"(HLA,IG)"
HLA-C,IGKV1-27,0.0649949644344374,"(HLA,IG)"
HLA-C,IGKV1D-16,0.0394649902969411,"(HLA,IG)"
HLA-C,IGKV1D-42,0.0605953923683713,"(HLA,IG)"
HLA-C,IGKV1D-8,0.0909145365587808,"(HLA,IG)"
HLA-C,IGKV2-29,0.102853063584322,"(HLA,IG)"
HLA-C,IGKV2-30,0.0590676660815565,"(HLA,IG)"
HLA-C,IGKV2D-26,0.0384562002960864,"(HLA,IG)"
HLA-C,IGKV2D-29,0.0482741283396994,"(HLA,IG)"
HLA-C,IGKV3D-11,0.0630085251949331,"(HLA,IG)"
HLA-C,IGKV3D-15,0.065870456092531,"(HLA,IG)"
HLA-C,IGLJ3,0.0375089775347026,"(HLA,IG)"
HLA-C,IGLJ5,0.041060631413823,"(HLA,IG)"
HLA-C,IGLJ7,0.0422994792744199,"(HLA,IG)"
HLA-C,IGLV1-41,0.0401581852497694,"(HLA,IG)"
HLA-C,IGLV1-44,0.0528451599633415,"(HLA,IG)"
HLA-C,IGLV1-47,0.0607684063544144,"(HLA,IG)"
HLA-C,IGLV1-51,0.0549394470819313,"(HLA,IG)"
HLA-C,IGLV10-54,0.0879701132804844,"(HLA,IG)"
HLA-C,IGLV11-55,0.0597174932735837,"(HLA,IG)"
HLA-C,IGLV2-14,0.0634704740062871,"(HLA,IG)"
HLA-C,IGLV2-18,0.0421288988290271,"(HLA,IG)"
HLA-C,IGLV2-23,0.0667786165014286,"(HLA,IG)"
HLA-C,IGLV2-34,0.0268290870023984,"(HLA,IG)"
HLA-C,IGLV2-5,0.0527931548074935,"(HLA,IG)"
HLA-C,IGLV2-8,0.0438819795712787,"(HLA,IG)"
HLA-C,IGLV3-10,0.0472807349397396,"(HLA,IG)"
HLA-C,IGLV3-12,0.0448164538748637,"(HLA,IG)"
HLA-C,IGLV3-13,0.0446792908306191,"(HLA,IG)"
HLA-C,IGLV3-19,0.031666597371417,"(HLA,IG)"
HLA-C,IGLV3-21,0.0718934357231093,"(HLA,IG)"
HLA-C,IGLV3-25,0.0457431158869505,"(HLA,IG)"
HLA-C,IGLV4-60,0.0403142226817584,"(HLA,IG)"
HLA-C,IGLV5-37,0.0671510495646486,"(HLA,IG)"
HLA-C,IGLV5-45,0.0945021021454529,"(HLA,IG)"
HLA-C,IGLV5-48,0.0354004822622897,"(HLA,IG)"
HLA-C,IGLV6-57,0.0925051609263295,"(HLA,IG)"
HLA-C,IGLV7-46,0.0666399287377023,"(HLA,IG)"
HLA-C,IGLV8-61,0.0476107833610817,"(HLA,IG)"
HLA-C,TRAJ13,0.0394335287384731,"(HLA,TCR)"
HLA-C,TRAJ16,0.0392625500071899,"(HLA,TCR)"
HLA-C,TRAJ24,0.0663901767604214,"(HLA,TCR)"
HLA-C,TRAJ32,0.049690429814232,"(HLA,TCR)"
HLA-C,TRAJ37,0.0459277922207363,"(HLA,TCR)"
HLA-C,TRAJ47,0.0574123061517663,"(HLA,TCR)"
HLA-C,TRAJ8,0.0320365952171402,"(HLA,TCR)"
HLA-C,TRAV1-1,0.0425147949319322,"(HLA,TCR)"
HLA-C,TRAV1-2,0.0265986695385353,"(HLA,TCR)"
HLA-C,TRAV10,0.035933970677409,"(HLA,TCR)"
HLA-C,TRAV12-2,0.070164651334328,"(HLA,TCR)"
HLA-C,TRAV13-1,0.0437316748446385,"(HLA,TCR)"
HLA-C,TRAV20,0.0310193972610483,"(HLA,TCR)"
HLA-C,TRAV21,0.0494516453494187,"(HLA,TCR)"
HLA-C,TRAV26-1,0.0392217261174953,"(HLA,TCR)"
HLA-C,TRAV26-2,0.0246254579408042,"(HLA,TCR)"
HLA-C,TRAV27,0.0507713287902685,"(HLA,TCR)"
HLA-C,TRAV30,0.0669223142660613,"(HLA,TCR)"
HLA-C,TRAV35,0.0477680413761492,"(HLA,TCR)"
HLA-C,TRAV38-1,0.0346115674225553,"(HLA,TCR)"
HLA-C,TRAV6,0.0747300561572137,"(HLA,TCR)"
HLA-C,TRAV8-2,0.0487775212468028,"(HLA,TCR)"
HLA-C,TRAV8-3,0.0294797289350232,"(HLA,TCR)"
HLA-C,TRAV8-4,0.0545089277489885,"(HLA,TCR)"
HLA-C,TRAV8-6,0.0486383646963057,"(HLA,TCR)"
HLA-C,TRAV8-7,0.0350477530261531,"(HLA,TCR)"
HLA-C,TRAV9-2,0.0672114010764958,"(HLA,TCR)"
HLA-C,TRBJ1-6,0.0719889400766026,"(HLA,TCR)"
HLA-C,TRBJ2-7,0.0394719663854302,"(HLA,TCR)"
HLA-C,TRBV10-1,0.0402605706708708,"(HLA,TCR)"
HLA-C,TRBV10-2,0.0483042647171676,"(HLA,TCR)"
HLA-C,TRBV10-3,0.0871180282691398,"(HLA,TCR)"
HLA-C,TRBV11-2,0.0360393089071536,"(HLA,TCR)"
HLA-C,TRBV11-3,0.0312243299940982,"(HLA,TCR)"
HLA-C,TRBV14,0.0370606364471628,"(HLA,TCR)"
HLA-C,TRBV15,0.0620455398684451,"(HLA,TCR)"
HLA-C,TRBV16,0.0812815467487156,"(HLA,TCR)"
HLA-C,TRBV17,0.0468426813705488,"(HLA,TCR)"
HLA-C,TRBV19,0.0563593597845765,"(HLA,TCR)"
HLA-C,TRBV20-1,0.0843689950284542,"(HLA,TCR)"
HLA-C,TRBV21-1,0.0459955298865766,"(HLA,TCR)"
HLA-C,TRBV24-1,0.0448762497047385,"(HLA,TCR)"
HLA-C,TRBV2,0.0383183274367219,"(HLA,TCR)"
HLA-C,TRBV30,0.096253610699184,"(HLA,TCR)"
HLA-C,TRBV5-3,0.0396223214377768,"(HLA,TCR)"
HLA-C,TRBV5-5,0.038014517139787,"(HLA,TCR)"
HLA-C,TRBV6-4,0.0393848852862337,"(HLA,TCR)"
HLA-C,TRBV6-6,0.0585181244701817,"(HLA,TCR)"
HLA-C,TRBV7-2,0.0384760192641375,"(HLA,TCR)"
HLA-C,TRBV7-3,0.0748769324996127,"(HLA,TCR)"
HLA-C,TRBV7-6,0.0239927912736251,"(HLA,TCR)"
HLA-C,TRBV7-9,0.035789506964751,"(HLA,TCR)"
HLA-C,TRBV9,0.0419194673037982,"(HLA,TCR)"
HLA-C,TRDV2,0.0723230648939791,"(HLA,TCR)"
HLA-C,TRDV3,0.0391864856061719,"(HLA,TCR)"
HLA-C,TRGJ1,0.0333534370907812,"(HLA,TCR)"
HLA-C,TRGV10,0.0248035649966304,"(HLA,TCR)"
HLA-C,TRGV2,0.0561802672369593,"(HLA,TCR)"
HLA-C,TRGV3,0.0485954476148451,"(HLA,TCR)"
HLA-C,TRGV9,0.039081011883213,"(HLA,TCR)"
HLA-DMA,CYP2D6,0.130762368543173,"(CYP,HLA)"
HLA-DMA,HLA-B,0.115644526900913,HLA
HLA-DMA,HLA-C,0.121460282019408,HLA
HLA-DMA,HLA-DMB,0.426295815091389,HLA
HLA-DMA,HLA-DOA,0.151995000587644,HLA
HLA-DMA,HLA-DOB,0.168724794274708,HLA
HLA-DMA,HLA-DPA1,0.146200372214773,HLA
HLA-DMA,HLA-DPA2,0.101937678227822,HLA
HLA-DMA,HLA-DPB1,0.123226616789874,HLA
HLA-DMA,HLA-DPB2,0.127927476928859,HLA
HLA-DMA,HLA-DQA1,0.126371820527947,HLA
HLA-DMA,HLA-DQA2,0.190019164151722,HLA
HLA-DMA,HLA-DQB1,0.126965416804522,HLA
HLA-DMA,HLA-DQB2,0.180807365295104,HLA
HLA-DMA,HLA-DRA,0.124216236174255,HLA
HLA-DMA,HLA-DRB1,0.111674823753629,HLA
HLA-DMA,HLA-DRB3,0.147415131562022,HLA
HLA-DMA,HLA-DRB4,0.123027798513482,HLA
HLA-DMA,HLA-DRB5,0.0935012877063759,HLA
HLA-DMA,HLA-E,0.133535776179605,HLA
HLA-DMA,HLA-F,0.127024432598569,HLA
HLA-DMA,HLA-G,0.125679553544253,HLA
HLA-DMA,HLA-H,0.128410955330831,HLA
HLA-DMA,HLA-J,0.12398828412291,HLA
HLA-DMA,HLA-K,0.113604788080823,HLA
HLA-DMA,HLA-L,0.104196050758617,HLA
HLA-DMA,HLA-P,0.110900366727837,HLA
HLA-DMA,HLA-W,0.125298776066542,HLA
HLA-DMA,IGHV1-45,0.09162522147041,"(HLA,IG)"
HLA-DMA,IGHV1-46,0.0583013385309271,"(HLA,IG)"
HLA-DMA,IGHV1-58,0.04783819142684,"(HLA,IG)"
HLA-DMA,IGHV1-68,0.0360425307128665,"(HLA,IG)"
HLA-DMA,IGHV2-70,0.131833161496044,"(HLA,IG)"
HLA-DMA,IGHV3-23,0.0863956393783338,"(HLA,IG)"
HLA-DMA,IGHV3-30-2,0.0748372491926881,"(HLA,IG)"
HLA-DMA,IGHV3-30,0.11182553556544,"(HLA,IG)"
HLA-DMA,IGHV3-35,0.0325551695259545,"(HLA,IG)"
HLA-DMA,IGHV3-47,0.0541865321377563,"(HLA,IG)"
HLA-DMA,IGHV3-48,0.126051510204206,"(HLA,IG)"
HLA-DMA,IGHV3-49,0.098186485844601,"(HLA,IG)"
HLA-DMA,IGHV3-52,0.0374102484638047,"(HLA,IG)"
HLA-DMA,IGHV3-53,0.0989729317631208,"(HLA,IG)"
HLA-DMA,IGHV3-62,0.0708838011621642,"(HLA,IG)"
HLA-DMA,IGHV3-63,0.0286831588388241,"(HLA,IG)"
HLA-DMA,IGHV3-64,0.0865883015250973,"(HLA,IG)"
HLA-DMA,IGHV3-66,0.0690528062154072,"(HLA,IG)"
HLA-DMA,IGHV3-71,0.0858159328480352,"(HLA,IG)"
HLA-DMA,IGHV3-73,0.0494331211815029,"(HLA,IG)"
HLA-DMA,IGHV3-74,0.0324291392763359,"(HLA,IG)"
HLA-DMA,IGHV4-34,0.0517932437352238,"(HLA,IG)"
HLA-DMA,IGHV4-55,0.0283113742603019,"(HLA,IG)"
HLA-DMA,IGHV4-59,0.0865783523083459,"(HLA,IG)"
HLA-DMA,IGHV5-51,0.109275775093039,"(HLA,IG)"
HLA-DMA,IGHV7-34-1,0.128613456063432,"(HLA,IG)"
HLA-DMA,IGHV7-81,0.107316788329972,"(HLA,IG)"
HLA-DMA,IGHV8-51-1,0.113093560693911,"(HLA,IG)"
HLA-DMA,IGKV1-13,0.026405750299475,"(HLA,IG)"
HLA-DMA,IGKV1-27,0.0537226525008486,"(HLA,IG)"
HLA-DMA,IGKV1D-16,0.0564502371922918,"(HLA,IG)"
HLA-DMA,IGKV1D-42,0.0915560177268936,"(HLA,IG)"
HLA-DMA,IGKV1D-8,0.132025687952528,"(HLA,IG)"
HLA-DMA,IGKV2-29,0.123119212584392,"(HLA,IG)"
HLA-DMA,IGKV2-30,0.0364779555871509,"(HLA,IG)"
HLA-DMA,IGKV2D-26,0.0415531761695413,"(HLA,IG)"
HLA-DMA,IGKV2D-29,0.0769786541019625,"(HLA,IG)"
HLA-DMA,IGKV3D-11,0.0760793626696326,"(HLA,IG)"
HLA-DMA,IGKV3D-15,0.092545304198775,"(HLA,IG)"
HLA-DMA,IGLJ3,0.0245489014411816,"(HLA,IG)"
HLA-DMA,IGLJ5,0.0204808088792778,"(HLA,IG)"
HLA-DMA,IGLJ7,0.0314021314612819,"(HLA,IG)"
HLA-DMA,IGLV1-41,0.0280169653185735,"(HLA,IG)"
HLA-DMA,IGLV1-44,0.0872605310169197,"(HLA,IG)"
HLA-DMA,IGLV1-47,0.0836534377071842,"(HLA,IG)"
HLA-DMA,IGLV1-51,0.0722602794817577,"(HLA,IG)"
HLA-DMA,IGLV10-54,0.0753401480726708,"(HLA,IG)"
HLA-DMA,IGLV11-55,0.0390544414370889,"(HLA,IG)"
HLA-DMA,IGLV2-14,0.0593513574570151,"(HLA,IG)"
HLA-DMA,IGLV2-18,0.0441237440813002,"(HLA,IG)"
HLA-DMA,IGLV2-23,0.0824739772373885,"(HLA,IG)"
HLA-DMA,IGLV2-34,0.0466708208789654,"(HLA,IG)"
HLA-DMA,IGLV2-5,0.0270836924684686,"(HLA,IG)"
HLA-DMA,IGLV2-8,0.0681368865984705,"(HLA,IG)"
HLA-DMA,IGLV3-10,0.0821964789064141,"(HLA,IG)"
HLA-DMA,IGLV3-12,0.0483611656108707,"(HLA,IG)"
HLA-DMA,IGLV3-13,0.0331835714224108,"(HLA,IG)"
HLA-DMA,IGLV3-19,0.0229559062546556,"(HLA,IG)"
HLA-DMA,IGLV3-21,0.054121608822011,"(HLA,IG)"
HLA-DMA,IGLV3-25,0.0141653068654776,"(HLA,IG)"
HLA-DMA,IGLV4-60,0.0368482356464876,"(HLA,IG)"
HLA-DMA,IGLV5-37,0.0872982180858079,"(HLA,IG)"
HLA-DMA,IGLV5-45,0.123719318673842,"(HLA,IG)"
HLA-DMA,IGLV5-48,0.0583547757342076,"(HLA,IG)"
HLA-DMA,IGLV6-57,0.108805831154949,"(HLA,IG)"
HLA-DMA,IGLV7-46,0.068093272282982,"(HLA,IG)"
HLA-DMA,IGLV8-61,0.0680107589775711,"(HLA,IG)"
HLA-DMA,MICA,0.132460627678022,HLA
HLA-DMA,MICB,0.127824916925993,HLA
HLA-DMA,TAP1,0.146865652871729,HLA
HLA-DMA,TAP2,0.133479051250285,HLA
HLA-DMA,TRAJ13,0.0411935135642438,"(HLA,TCR)"
HLA-DMA,TRAJ16,0.047086525907581,"(HLA,TCR)"
HLA-DMA,TRAJ24,0.104024307855119,"(HLA,TCR)"
HLA-DMA,TRAJ32,0.0714666966482785,"(HLA,TCR)"
HLA-DMA,TRAJ37,0.0446974994827825,"(HLA,TCR)"
HLA-DMA,TRAJ47,0.0501371441422666,"(HLA,TCR)"
HLA-DMA,TRAJ8,0.0758300146339815,"(HLA,TCR)"
HLA-DMA,TRAV1-1,0.061576600827154,"(HLA,TCR)"
HLA-DMA,TRAV1-2,0.0319434336771203,"(HLA,TCR)"
HLA-DMA,TRAV10,0.0310485906061693,"(HLA,TCR)"
HLA-DMA,TRAV12-2,0.0577359316765468,"(HLA,TCR)"
HLA-DMA,TRAV13-1,0.0512464986571375,"(HLA,TCR)"
HLA-DMA,TRAV20,0.0232899591380668,"(HLA,TCR)"
HLA-DMA,TRAV21,0.0666327508209015,"(HLA,TCR)"
HLA-DMA,TRAV26-1,0.0688501361621822,"(HLA,TCR)"
HLA-DMA,TRAV26-2,0.0298977397837698,"(HLA,TCR)"
HLA-DMA,TRAV27,0.083991964727884,"(HLA,TCR)"
HLA-DMA,TRAV30,0.102841720357064,"(HLA,TCR)"
HLA-DMA,TRAV35,0.0398508456909671,"(HLA,TCR)"
HLA-DMA,TRAV38-1,0.0337987072165183,"(HLA,TCR)"
HLA-DMA,TRAV6,0.0744032219301668,"(HLA,TCR)"
HLA-DMA,TRAV8-2,0.0291457268907679,"(HLA,TCR)"
HLA-DMA,TRAV8-3,0.017508378073425,"(HLA,TCR)"
HLA-DMA,TRAV8-4,0.0624304495722264,"(HLA,TCR)"
HLA-DMA,TRAV8-6,0.0895188013859992,"(HLA,TCR)"
HLA-DMA,TRAV8-7,0.0681258872553206,"(HLA,TCR)"
HLA-DMA,TRAV9-2,0.0833180435774552,"(HLA,TCR)"
HLA-DMA,TRBJ1-6,0.109019092813657,"(HLA,TCR)"
HLA-DMA,TRBJ2-7,0.0479600595290552,"(HLA,TCR)"
HLA-DMA,TRBV10-1,0.0402988762814008,"(HLA,TCR)"
HLA-DMA,TRBV10-2,0.0402733637854512,"(HLA,TCR)"
HLA-DMA,TRBV10-3,0.115597746990953,"(HLA,TCR)"
HLA-DMA,TRBV11-2,0.034757396137449,"(HLA,TCR)"
HLA-DMA,TRBV11-3,0.0572431973672569,"(HLA,TCR)"
HLA-DMA,TRBV14,0.0265051501410804,"(HLA,TCR)"
HLA-DMA,TRBV15,0.0852672101537127,"(HLA,TCR)"
HLA-DMA,TRBV16,0.108201200823586,"(HLA,TCR)"
HLA-DMA,TRBV17,0.0357653161576148,"(HLA,TCR)"
HLA-DMA,TRBV19,0.054150624708499,"(HLA,TCR)"
HLA-DMA,TRBV20-1,0.112028645477391,"(HLA,TCR)"
HLA-DMA,TRBV21-1,0.0405129727997827,"(HLA,TCR)"
HLA-DMA,TRBV24-1,0.0286602015667252,"(HLA,TCR)"
HLA-DMA,TRBV2,0.0672858232702497,"(HLA,TCR)"
HLA-DMA,TRBV30,0.136837499464672,"(HLA,TCR)"
HLA-DMA,TRBV5-3,0.02639121767022,"(HLA,TCR)"
HLA-DMA,TRBV5-5,0.0296601048608398,"(HLA,TCR)"
HLA-DMA,TRBV6-4,0.0361359024364422,"(HLA,TCR)"
HLA-DMA,TRBV6-6,0.0472013034247399,"(HLA,TCR)"
HLA-DMA,TRBV7-2,0.0555928768891887,"(HLA,TCR)"
HLA-DMA,TRBV7-3,0.067217550877073,"(HLA,TCR)"
HLA-DMA,TRBV7-6,0.0162771810906081,"(HLA,TCR)"
HLA-DMA,TRBV7-9,0.0184167794065042,"(HLA,TCR)"
HLA-DMA,TRBV9,0.0497515067184972,"(HLA,TCR)"
HLA-DMA,TRDV2,0.0960043730616701,"(HLA,TCR)"
HLA-DMA,TRDV3,0.03401744680022,"(HLA,TCR)"
HLA-DMA,TRGJ1,0.0280194223599266,"(HLA,TCR)"
HLA-DMA,TRGV10,0.0323100188532606,"(HLA,TCR)"
HLA-DMA,TRGV2,0.0783516244460164,"(HLA,TCR)"
HLA-DMA,TRGV3,0.0989412856039574,"(HLA,TCR)"
HLA-DMA,TRGV4,0.0872200749751049,"(HLA,TCR)"
HLA-DMA,TRGV9,0.0300198028687305,"(HLA,TCR)"
HLA-DMB,CYP2D6,0.135367893877036,"(CYP,HLA)"
HLA-DMB,HLA-C,0.141039916380705,HLA
HLA-DMB,HLA-DPB1,0.162423544685139,HLA
HLA-DMB,HLA-DPB2,0.132481236239952,HLA
HLA-DMB,HLA-DRB4,0.140792572010431,HLA
HLA-DMB,HLA-DRB5,0.111906829404233,HLA
HLA-DMB,HLA-L,0.0868215429362425,HLA
HLA-DMB,HLA-W,0.134020708338037,HLA
HLA-DMB,IGHV1-45,0.0703452273388673,"(HLA,IG)"
HLA-DMB,IGHV1-46,0.045136646547239,"(HLA,IG)"
HLA-DMB,IGHV1-58,0.0774034059018356,"(HLA,IG)"
HLA-DMB,IGHV1-68,0.0748918563988755,"(HLA,IG)"
HLA-DMB,IGHV2-70,0.137991649356417,"(HLA,IG)"
HLA-DMB,IGHV3-23,0.0702774863526909,"(HLA,IG)"
HLA-DMB,IGHV3-30-2,0.087942365285321,"(HLA,IG)"
HLA-DMB,IGHV3-30,0.122836857390235,"(HLA,IG)"
HLA-DMB,IGHV3-35,0.0641930466173993,"(HLA,IG)"
HLA-DMB,IGHV3-47,0.0541454191100914,"(HLA,IG)"
HLA-DMB,IGHV3-48,0.117268920977895,"(HLA,IG)"
HLA-DMB,IGHV3-49,0.0608049659680595,"(HLA,IG)"
HLA-DMB,IGHV3-52,0.0345232968973392,"(HLA,IG)"
HLA-DMB,IGHV3-53,0.121248181927136,"(HLA,IG)"
HLA-DMB,IGHV3-62,0.0766863735828311,"(HLA,IG)"
HLA-DMB,IGHV3-63,0.053066229876652,"(HLA,IG)"
HLA-DMB,IGHV3-64,0.0935980037408631,"(HLA,IG)"
HLA-DMB,IGHV3-66,0.0862429673187291,"(HLA,IG)"
HLA-DMB,IGHV3-71,0.0952756066057345,"(HLA,IG)"
HLA-DMB,IGHV3-73,0.034776820487708,"(HLA,IG)"
HLA-DMB,IGHV3-74,0.058007343626392,"(HLA,IG)"
HLA-DMB,IGHV4-34,0.0515563360221042,"(HLA,IG)"
HLA-DMB,IGHV4-55,0.0504601783553061,"(HLA,IG)"
HLA-DMB,IGHV4-59,0.0881175360721572,"(HLA,IG)"
HLA-DMB,IGHV5-51,0.101895963039949,"(HLA,IG)"
HLA-DMB,IGHV7-34-1,0.0809572488969501,"(HLA,IG)"
HLA-DMB,IGHV7-81,0.114201660498732,"(HLA,IG)"
HLA-DMB,IGHV8-51-1,0.0984313668830862,"(HLA,IG)"
HLA-DMB,IGKV1-13,0.0344655706850537,"(HLA,IG)"
HLA-DMB,IGKV1-27,0.0590435806642784,"(HLA,IG)"
HLA-DMB,IGKV1D-16,0.0426931238811984,"(HLA,IG)"
HLA-DMB,IGKV1D-42,0.067919481995627,"(HLA,IG)"
HLA-DMB,IGKV1D-8,0.124288970152233,"(HLA,IG)"
HLA-DMB,IGKV2-29,0.106976199592477,"(HLA,IG)"
HLA-DMB,IGKV2-30,0.0663057820825978,"(HLA,IG)"
HLA-DMB,IGKV2D-26,0.0300721242033618,"(HLA,IG)"
HLA-DMB,IGKV2D-29,0.0597852793250141,"(HLA,IG)"
HLA-DMB,IGKV3D-11,0.0459872860014525,"(HLA,IG)"
HLA-DMB,IGKV3D-15,0.0813170705812098,"(HLA,IG)"
HLA-DMB,IGLJ3,0.0355741900332295,"(HLA,IG)"
HLA-DMB,IGLJ5,0.0205701942169743,"(HLA,IG)"
HLA-DMB,IGLJ7,0.0383957822507584,"(HLA,IG)"
HLA-DMB,IGLV1-41,0.0203683326942871,"(HLA,IG)"
HLA-DMB,IGLV1-44,0.0742464056028259,"(HLA,IG)"
HLA-DMB,IGLV1-47,0.0536519982890043,"(HLA,IG)"
HLA-DMB,IGLV1-51,0.0627289701297379,"(HLA,IG)"
HLA-DMB,IGLV10-54,0.0843935351933996,"(HLA,IG)"
HLA-DMB,IGLV11-55,0.0714522171899467,"(HLA,IG)"
HLA-DMB,IGLV2-14,0.0740045312958367,"(HLA,IG)"
HLA-DMB,IGLV2-18,0.0336713806614025,"(HLA,IG)"
HLA-DMB,IGLV2-23,0.068834746158211,"(HLA,IG)"
HLA-DMB,IGLV2-34,0.0391768472395821,"(HLA,IG)"
HLA-DMB,IGLV2-5,0.0335660256159317,"(HLA,IG)"
HLA-DMB,IGLV2-8,0.0413592607777422,"(HLA,IG)"
HLA-DMB,IGLV3-10,0.0701515441131026,"(HLA,IG)"
HLA-DMB,IGLV3-12,0.0388668427986405,"(HLA,IG)"
HLA-DMB,IGLV3-13,0.0792829487225584,"(HLA,IG)"
HLA-DMB,IGLV3-19,0.028494138244873,"(HLA,IG)"
HLA-DMB,IGLV3-21,0.0672600900822142,"(HLA,IG)"
HLA-DMB,IGLV3-25,0.0289738324766641,"(HLA,IG)"
HLA-DMB,IGLV4-60,0.0534399777105796,"(HLA,IG)"
HLA-DMB,IGLV5-37,0.0867987410133719,"(HLA,IG)"
HLA-DMB,IGLV5-45,0.122958024292089,"(HLA,IG)"
HLA-DMB,IGLV5-48,0.0279257750379742,"(HLA,IG)"
HLA-DMB,IGLV6-57,0.097498657586403,"(HLA,IG)"
HLA-DMB,IGLV7-46,0.0765662480685246,"(HLA,IG)"
HLA-DMB,IGLV8-61,0.0631101388466311,"(HLA,IG)"
HLA-DMB,TRAJ13,0.0421201773147334,"(HLA,TCR)"
HLA-DMB,TRAJ16,0.0353064538641444,"(HLA,TCR)"
HLA-DMB,TRAJ24,0.0636554706783112,"(HLA,TCR)"
HLA-DMB,TRAJ32,0.0694022509304066,"(HLA,TCR)"
HLA-DMB,TRAJ37,0.0725800531581952,"(HLA,TCR)"
HLA-DMB,TRAJ47,0.0424471517790056,"(HLA,TCR)"
HLA-DMB,TRAJ8,0.0214284258887829,"(HLA,TCR)"
HLA-DMB,TRAV1-1,0.0361557041622388,"(HLA,TCR)"
HLA-DMB,TRAV1-2,0.0470020794305658,"(HLA,TCR)"
HLA-DMB,TRAV10,0.0381633153114433,"(HLA,TCR)"
HLA-DMB,TRAV12-2,0.0743201032421287,"(HLA,TCR)"
HLA-DMB,TRAV13-1,0.0391584228999043,"(HLA,TCR)"
HLA-DMB,TRAV20,0.0238528572099054,"(HLA,TCR)"
HLA-DMB,TRAV21,0.0596165395333862,"(HLA,TCR)"
HLA-DMB,TRAV26-1,0.0460185928245652,"(HLA,TCR)"
HLA-DMB,TRAV26-2,0.023680003689795,"(HLA,TCR)"
HLA-DMB,TRAV27,0.0663267329724902,"(HLA,TCR)"
HLA-DMB,TRAV30,0.0704180757594826,"(HLA,TCR)"
HLA-DMB,TRAV35,0.0480109117488965,"(HLA,TCR)"
HLA-DMB,TRAV38-1,0.0362513966165699,"(HLA,TCR)"
HLA-DMB,TRAV6,0.0829319268445266,"(HLA,TCR)"
HLA-DMB,TRAV8-2,0.01865826022433,"(HLA,TCR)"
HLA-DMB,TRAV8-3,0.0205379404933531,"(HLA,TCR)"
HLA-DMB,TRAV8-4,0.0407984680046013,"(HLA,TCR)"
HLA-DMB,TRAV8-6,0.0778737224568709,"(HLA,TCR)"
HLA-DMB,TRAV8-7,0.0506248156299513,"(HLA,TCR)"
HLA-DMB,TRAV9-2,0.0556423555792282,"(HLA,TCR)"
HLA-DMB,TRBJ1-6,0.0890357285187689,"(HLA,TCR)"
HLA-DMB,TRBJ2-7,0.0540225352269962,"(HLA,TCR)"
